username,rating,date,review_text,pros,cons
Nad K.,5,7 days ago,"Aveeno Daily Moisturizing Body Lotion is widely regarded as a reliable choice for individuals with dry or sensitive skin. Its formulation, featuring colloidal oatmeal and glycerin, is designed to provide 24-hour hydration without leaving a greasy residue , it’s perfect for my dry and dehydrated skin from hands to elbows and legs to knees feeling of softness and hydration. Majically works for my skin . Clinically proven to moisturize for 24 hours, helping to restore the skin’s natural moisture barrier. ￼ This Gentle Formula: Fragrance-free, non-comedogenic, and suitable for sensitive skin types. So all age groups can use it from babies to adults.￼ it’s Texture feels Lightweight and non-greasy, making it comfortable for daily use.",,
Rachel B.,5,7 days ago,"This is one of my favorite lotions. Fragrance free, great packaging, and it doesn't stay greasy on your skin. It has great texture and dries quickly. I highly recommend this lotion for dry skin folks!",,
So Young C.,5,7 days ago,Aveeno Daily Moisturising Lotion is mild but effective. I use it daily after shower. It keeps moisture under my skin and I never feel dryness. Like it.,,
Jamie S.,5,7 days ago,Love this stuff! Very good for sensitive dry skin and fragrance free. Been using it for years and never ever does me wrong! My holy grail definitely recommend,,
Imilia R.,5,7 days ago,"The aveeno lotion is my favorite lotion because of the soft scent it’s not overpowering. My skin just absorbs , and I love the ingredients in the products.",,
Oyuntungalag O.,5,7 days ago,"My favorite moisturizer! I have been using it for so many years. The texture is great, and there is no weird scent. It absorbs very well. And the packaging is - well no complaints.",,
Megan S.,5,8 days ago,"This product is amazing. I work in healthcare and am constantly washing my hands. I apply this lotion right after washing, and they stay moisturized all day long. One pump goes a long way. My skin is so soft and feels very hydrated all day long. I love the fragrance free aspect as well. I will continue to use this every day.",,
Vanessa V.,5,8 days ago,It’s the perfect body lotion for dry climates. It helps me stay moisturized the ingredients on the package and in the bottle our great. I think it has a good smell and a good texture.,,
Yadhira O.,5,8 days ago,"Ingredientes naturales , cuenta con una hidratación profunda y suave. Su fragancia completamente deliciosa , su textura es hidratante . Su absorción es rápida y eficaz",,
Victoria R.,5,8 days ago,"Very moisturizing lotion! My dry hands absorb this and it leaves them feeling super soft. Unscented, so I don’t have to worry about fragrance bothering me either!",,
Kelsey S.,4,8 days ago,There wasn’t much of a scent. The bottle seemed to be pretty full and the product itself is quite thick. Very moisturizing but I have some other lotions that I enjoy using more because I like ones with scents. I use this when I get out of the shower. No complaints with the texture.,,
Deisy M.,4,9 days ago,Excelente muy rico aroma textura hidratación perfecta para mi piel y la de toda mi familia el precio está súper bien y el envase rinde bastante así que es perfecta,,
Shayrol V.,5,9 days ago,Excelentenpara el cuidado de la piel de nuestros hijos ya que tiene una fragancia delicada y se absorbe muy bien en la piel con un envase cómodo para su uso,,
Evelyn P.,5,9 days ago,Su textura es muy suave sus ingredientes brindan un cuidado inmenso su empaque conserva su calidad su precio es económico su efectividad se nota al instante que se usa el producto.,,
Ami B.,5,9 days ago,I love aveeno for my dry skin. It makes it feel so nourished and it's super gentle for sensitive skin. It's been a favorite moisturizer of mine for a long time.,,
Brook B.,5,10 days ago,"This is a great whole body lotion. I love it for my hands and all over body. It’s the perfect lotion for getting out of the shower or just every day use I like that they have scented and unscented. Sometimes the scented burns if I have cuts from being chapped it absorbs great and leaves my skin feeling so soft and smooth, not greasy or wet. It’s the perfect consistency, not too thick or two watery. Love all aveeno products, but this one is definitely a favorite.",,
An P.,5,10 days ago,The packaging of Aveeno Daily Moisturizing body lotion it is look very nice . The smell is light but every fancy I love it . Aveeno moisturizer it’s really moisturizer 😄😄 it’s keep my skin soft for whole day . Aveeno really very good body lotion should buy and worth money to have it .,,
Tim C.,5,10 days ago,"I love Aveeno Daily Moisturizing Body Lotion because it keeps my skin soft and smooth all day. It is fragrance free and not greasy, so it feels nice when I put it on. The lotion has oat in it, which helps my dry skin feel better. I use it after I shower, and it makes my skin feel healthy and less itchy. It is easy to use and works great, especially in the winter when my skin gets really dry. I would definitely recommend it to anyone who wants their skin to feel good.",,
Krista C.,5,11 days ago,"We love Aveeno products and have used them exclusively for our kids since birth. I love how easily the lotion applies and saturates the skin, and it resolves any dryness or bumps. A little goes a long way with this lotion and it tends to last us a while.",,
Alina S.,5,11 days ago,"The texture is amazing of this cream. The simple packaging that is what makes it look awesome. Most importantly clean ingredients are such a huge part. The skin absorbs this cream in just a seconds, make sure to rub it in a few times.",,
Alejandra H.,3,11 days ago,"I had high hopes for this lotion after reading so many good reviews, but unfortunately, it just didn’t work for my child. My son has sensitive, dry skin, and instead of helping, this lotion seemed to make things worse. After a few uses, his skin became even more irritated and itchy. The texture is a bit greasy, and it didn’t absorb well. It also has a noticeable scent that I didn’t expect (even though it claims to be gentle). I stopped using it immediately and switched back to our old brand, which gave him relief right away. It might work for other kids, but sadly it didn’t help mine at all. I wouldn’t recommend it if your child has very sensitive skin.",,
Haley A.,5,12 days ago,"This lotion is a mom must-have! It keeps my skin soft all day without feeling greasy, and it’s gentle enough for my kids’ sensitive skin too. Fragrance-free, fast-absorbing, and super hydrating—love it!",,
Amanda D.,5,12 days ago,I love this product. It helps my sensitive skin so much. I need it to be light in scent or scent free and aveeno always does a great job. It absorbs well into the skin and leaves my hands and skin feeling moisturized and happy.,,
Kalye A.,5,12 days ago,Aveeno Daily Moisturizing Body Lotion is a dermatologist-recommended formula designed to nourish and protect dry skin. It contains colloidal oatmeal and rich emollients that help restore the skin’s natural moisture barrier.,,
Alyssa A.,5,12 days ago,"Having dry skin, especially in the winter, has always been a struggle for me. I have found Aveeno Daily Moisturizing Lotion to be the only lotion that is helpful for my sensitive skin. This particular lotion has a nice texture and easily absorbs into the skin. I love that it is fragrance free as well. Would absolutely recommend.",,
Melissa T.,5,13 days ago,"Hello, I am super delighted with this cream. Its texture is very thick, which I love; it keeps my skin very healthy and hydrated. Its base is very practical for removing the portions of cream and the best thing is that its fragrance is very soft and smells delicious. Its main ingredient is oatmeal and water glycerin.",,
Stefania I.,5,13 days ago,"Una lozione molto leggera che applicando sulla pelle da effetto immediato di una idratazione profonda con una profumazione spettacolare che davvero da effetto di sano,pulito, morbido",,
Lila A.,5,13 days ago,"My skin gets so crazy dry in the winter, it's almost unbearable. This lotion is a lifesaver for my chapped hands, they feel soft again instantly.",,
Mia D.,5,13 days ago,"Works great at moisturizing skin. Doesn't feel greasy or oily & lasts until the next time I wash my hands. The smell is almost non-existent, which is nice if you don't like floral scented lotions.",,
Marta R.,5,13 days ago,I love using this on my feet when they are dry. I love that’s its fragrance free and the ingredients are simple and safe. The bottle is easy to store in drawer or take with you on a trip,,
Jon B.,5,13 days ago,"My go to for product for when I have dry skin, the ingredients are safe and simple. The packaging and nozzle are simple yet effective. And the scent is subtle and doesn’t feel oily !",,
BEVERLEY S.,5,14 days ago,"Aveeno Daily Moisturizing Body Lotion. It’s great for dry skin, the secret is in the ingredients which ensure that your skin feels rejuvenated as soft. The package is made of plastic and has a pump control valve to prevent over usage. One pump goes along way. It is designed to prevent waste, the texture is a soft cream with no sticky residue.",,
Tiffany H.,3,14 days ago,This is moisturizing and has an oatmeal scent which I enjoy. Gentle and not irritating. Would purchase again. Not thick not thin. If you’re looking for that,,
Eimy Alexandra C.,4,15 days ago,Este producto es unos de los mejores para la piel te ayuda a hidratar la piel te ayuda con la piel reseca tiene una textura muy buena tiene una fragancia excelente,,
Heather H.,5,16 days ago,I love how natural this product is. The scent is nice and it absorbs really well. It is a nice package and the texture is great. My daughter loves putting it on when she gets out of the tub.,,
Nelida R.,5,16 days ago,I use this lotion for Long time have nice texture and a good scent.. excelente aromas you can find at diferentes store valué for the packaging i recomemded,,
Amy M.,5,16 days ago,This Aveeno Daily Moisturizing Body Lotion for Dry Skin is a great product! It really moisturizes and leaves the skin feeling smooth and soft. Being scent free is a bonus.,,
Khrystyna C.,5,16 days ago,"Very happy with this lotion! It has a pleasant texture, absorbs quickly, and provides excellent hydration. Fragrance-free, which is also a big plus. Perfect for daily use, especially if you have dry skin. Highly recommend!",,
Kaitlin C.,5,16 days ago,The Aveeno Daily Moisturizing Body Lotion for Dry Skin is a great option for those looking for a lotion that isn’t too heavy but also provides a fantastic amount of hydration. It absorbs so easily into skin and applies effortlessly. It has a great scent that isn’t too strong but still provides a little bit of fragrance..,,
Rocio M.,5,16 days ago,"Me encanta porque tiene muy buenos ingredientes y viene genial para la piel y hidratar bastante , su rico aroma en el que te envuelve y la rápida absorción ,la textura es muy suave y rápida para la piel el envase viene muy completo y es muy buen producto",,
Andrea K.,5,17 days ago,I love this for my kids as they suffer dry skin. This is so gentle on their skin. Fragrance-free and non-irritating. I love the pump for easy dispensing the right amount of product. Worth it and a must in skincare suitable for adults and young children.,,
Asun C.,5,18 days ago,Cómodo envase de loccion corporal de rica fragancia. Fácil de aplicar gracias a su gran absorción y a su rica textura y amplia variedad de ingredientes,,
Uzma Z.,5,18 days ago,Smells good light texture good absorbtion last for 3 hours. Need to apply good quantity anyways smells good and not too much thick in quantity so doesn’t matter,,
Jonny W.,4,18 days ago,Very good at mosturising my skin and good especialy considering the fact i am alergic to 2 chemicald commenly found in mostirusers. This prodcut does not have them so its one of the only ones i can use,,
Rose N.,5,18 days ago,"The best lotion ever! It doesn't have much of a scent, which I like. It moisturizes your skin and makes it super soft. You get a lot of product in one container, and I think it's a great value for your money!!",,
Luisa M A.,5,18 days ago,Loción body humectante de rápido absorción para el cuerpo con ingredientes ricos en aceite para hidratar y suavizar textura suave y aroma rico,,
Daniela C.,5,18 days ago,"This lotion absorbs quickly without leaving a greasy residue. My skin feels instantly hydrated and soft after application. The pump bottle is convenient and minimizes product waste. It’s easy to use, even with wet hands. The texture is creamy yet lightweight, making it pleasant to apply. It spreads smoothly and evenly over the skin.I appreciate that it contains natural ingredients like colloidal oatmeal, which is great for soothing dry skin. Aveeno Daily Moisturizing Body Lotion has transformed my dry skin. It's effective, easy to use, and feels great! Perfect for daily hydration with a lightweight feel; my go-to lotion for dry skin!",,
Anzhelika S.,4,19 days ago,"Ich habe diesen Bodylotion seit einigen Wochen verwendet und bin wirklich begeistert. Die Konsistenz ist angenehm cremig, zieht schnell ein und hinterlässt keinen fettigen Film. Meine trockene Haut fühlt sich nach dem Auftragen sofort gepflegt und weich an. Der Duft ist dezent und angenehm, perfekt für den täglichen Gebrauch. Auch die Verpackung mit dem Pumpspender ist sehr praktisch. Für den Preis bekommt man ein wirklich hochwertiges Produkt mit tollen Inhaltsstoffen.",,
Linda B.,5,20 days ago,"I have purchased Alvino daily moisture several times, and I have found that it is the absolute best for dry skin. In the winter time, my hands and feet will dry and cracks, but since I have been using Alvino daily moisture, I no longer have that problem. The lotion rubs in and leaves no greasy residue, just nice soft skin. I’ve tried other brands and I have not found one that matches the quality of this lotion.",,
Sarah J.,5,20 days ago,The ingredients in this product are so sensitive it makes my skin so soft and the packaging is so attractive and the texture of the lotion is amazing,,
Sage C.,5,20 days ago,Loved this for my littles! They were both born in January and had dry skin but also sensitive skin! This lotion was smooth and gentle on their skin and smells so good for no harsh perfumes!,,
Avanthika K.,4,20 days ago,"This is so good vegan option for all the members in the family of all ages. I love any skincare with oat. It’s so moisturizing, not greasy, it doesn’t have scent.",,
Varda N.,5,20 days ago,I like the aveeno cram texture. I really liked the scent it really smells good. I check the ingredients it’s good to use for anyone else. Packaging is well done.,,
Anya G.,5,21 days ago,Aveeno is the most effective and reliable company for great products. This company makes products that actually work and that are also safe. I love how gentle the formulas always are. The value is always the best for the money!,,
My N.,5,21 days ago,"Aveeno Body Lotion is a gentle, hydrating moisturizer ideal for daily use. Its oatmeal formula soothes dry, sensitive skin without feeling greasy. Absorbs quickly and leaves skin soft, smooth, and nourished. Lightly scented or fragrance-free options available. Great for all skin types, especially during colder months. Highly recommended.",,
India G.,5,21 days ago,"Thick expensive packaging, scent is amazing. Natural ingredients which is a bonus for me! Good value for money, as you get a lot for the price you pay. Keeps the skin nice and soft and good for sensitive skin.",,
Tiffany C.,5,22 days ago,This lotion absorbs so nicely on my skin! It leaves it feeling smooth and soft. All natural ingredients and The smell is pleasant and calming. Great packaging and easy to store,,
Agnieszka P.,5,23 days ago,"Jest to moje nowe odkrycie. Świetny balsam do ciała. Ma przyjemną konsystencje,która nie zostawia tłustej warstwy. Ładnie się wchłania i nawilża skórę. Zapach jest delikatny, nie narzuca się. Opakowanie jest dość duże.",,
Chakira C.,4,24 days ago,Esta crema me gusta por que no tiene olores invasivos hidrata la piel muy bien se absuelve rápido sus ingredientes libre de crueldad animal me gusta que es de productos como la avena,,
Manie U.,5,24 days ago,"This lotion is a great choice for dry skin! It’s lightweight, non-greasy, and absorbs quickly while keeping skin soft and hydrated all day. The oat-based formula is soothing and fragrance-free, making it perfect for sensitive skin. Definitely a staple for daily hydration!",,
Silvia M.,5,24 days ago,Deja la piel demasiada suave es encantadora !!cada ves que la uso es una delicia espero que tengan la misma experiencia que yo al usarla! Es fantástica,,
Rodney B.,5,24 days ago,"If you're someone like me that has really dry skin, this is the product for you. It aapaplies easily on the skin and the scent is amazing. The ingredients are natural.",,
Dara S.,5,25 days ago,This cream was recommended by my dermatologist and I really enjoy how moisturizing and clean it is. It works well for my sensitive skin. It has a light scent that smells good.,,
Dante D.,5,25 days ago,Very nice for skin and the scent is pleasing. Also the absorption of the moisturizer is excellent. The texture is also amazing unlike some moisturizers this is smooth and nice.,,
Georgia F.,5,25 days ago,"This is one of the best creams out there for sensitive skin. It never causes a reaction, and leaves skin soft and smooth. I love when lotions have the pump, it’s a lot easier to use then messing about with squeezing with lotion on your hands. A faint smell, which isn’t unpleasant. My go to lotion.",,
Nessa R.,5,26 days ago,"This is great for babies skin, I personally even use it on myself and I just love the quality of it. The scent is abosulety amazing and I love having my baby Sophia smelling so good! 🤣❤️",,
Salvina M.,4,27 days ago,È un buon prodotto e ha un buon profumo adatta a tutti i tipi di pelle anche per i bambini idratante e ingredienti naturali e ottimo assorbimento.,,
Christine C.,4,27 days ago,"Just what my skin needs during the colder months! My skin was so dry and even flaky in some areas so I needed intense moisture. I use this lotion at night before bed and see my skin immediately more moisturized. It’s thick but still smooth and spreadable, and not greasy at all. I wanted a non fragranced lotion but it’s a bit funky smelling…slightly medicinal, maybe from the oats. That’s the only reason I deducted one star.",,
Laurna W.,5,27 days ago,"Works really well on dry sensitive skin and smells lovely and contains natural ingredients. It has a silky finish, not sticky and come in a handy pump bottle",,
Suman S.,5,28 days ago,I am using this moisturizer for a one year now i can see it is very good . Aveeno is a very good brand all of the product make skin so soft. The packaging is very great.,,
Victoria S.,4,28 days ago,"I like the texture and the scent of this lotion. It absorbs easily into my skin without feeling greasy. If my skin is extra dry, I apply a second layer. I like this product and have used it several times throughout the years but I feel like it doesn't necessarily fix the dry skin, it reliefs dryness temporarily. So you have to keep reapplying. Especially in cold dry winter months, I feel that it's not enough.",,
July K.,5,28 days ago,"I really like Aveeno Daily Moisturizing Body Lotion. It’s light, absorbs fast, and makes my skin feel soft and smooth. Great for everyday use, especially if you have dry skin.",,
Hanan A.,5,28 days ago,"I absolutely love this lotion! It’s really hydrating, but at the same time, it doesn’t keep an oily cast on your skin period it absorbs very beautifully. They also isn’t much of a smell, which is great.",,
Alicia M.,5,29 days ago,Love this lotion! It does not leave me with a heavy or oily feeling. Absorbs well and doesn’t have a strong scent. Gentle enough to use on the kids also.,,
Rosalind D.,5,29 days ago,The absorption is good. The texture is really great. The package is easy to use. It doesn’t really have a scent of the ingredients are really good for dry sensitive skin.,,
Logan S.,5,29 days ago,"best for daily use, especially if your child has dry skin. there is no strong smell, it is clean and safe for babies. i would 100% recommend this if your child has dry skin!",,
Jewels G.,5,29 days ago,This lotion keeps my hands and body very moisturised and it smells amazing. A little goes a long way so it's great value for money. I haven't had any dry skin for months due to this stuff so it does the trick. People always compliment me for smelling good and I believe this has something to do with it.,,
Lan D.,5,29 days ago,"This bottle seems like another version for it. I have been concerned about “moisturizing” and I have been using this for more than 5 years daily. It is fragrance free and it’s soooo creamy, soft and it absorbs still well. Really recommend this item!",,
Maite D.,5,1 month ago,"It is a very good brand of cream, its texture is creamy, its packaging is made of good material, its ingredients are healthy and good for the skin, and its fragrance is exquisite",,
Juliette E.,5,1 month ago,"Great product. Really moisturizes the skin and still feels great on dry skin hours later. Easy to apply, not too thick but also not thin. Smells great!",,
Charisse S.,5,1 month ago,"My family has been using Aveeno products for the last 10 years. Great absorption into the skin, minimal or no scent and no irritation for my family with different skin types. The texture is thick without being oily and not watery. Even a little goes a long way.",,
Morgan F.,4,1 month ago,"Aveeno is always a must have. This lotion specifically. It’s do moisturizing and for the price, you can’t beat it! I like to place mine in the bathroom for guests!",,
Amina B.,4,1 month ago,"This lotion is a cult favorite for a reason. It's lightweight, fragrance-free, and made with colloidal oatmeal, which helps soothe and protect dry, sensitive skin. It absorbs quickly without feeling greasy and keeps the skin",,
Genie-Rose C.,5,1 month ago,This lotion is our family’s every day lotion. It applies very smoothly and it’s great on sensitive skin. We use the unscented ones and everyone loves the texture of the lotion. They’re great on dry skin.,,
Mayra R.,5,1 month ago,Scent is Fragrance free and texture is very nice & smooth. I love the way it absorbs into my skin. Lasts a very long time on & comes in a plastic beige bottle.,,
Jeff G.,5,1 month ago,"This has fixed so many issues with my dry skin, and is one of the few actually prices reasonably enough for me to be able to continue to buy the product line.",,
Shania G.,5,1 month ago,"This lotion is great for dry skin, I use this on me and my toddler. It lasts a long time a soothed dry itchy skin. I definitely recommend it for anyone with dry skin and you even layer it with other moisturizer",,
Daniela C.,5,1 month ago,"No tiene fragancia, su absorción es súper rápida y una textura ligera, es muy hidratante. La verdad me gustó demasiado ya que la piel se ve luminosa y jugosa",,
Emma E.,5,1 month ago,"Love this, So moisturising. Has a mild smell, not overpowering at all. But smells clean. Rubs in well and does not feel sticky. Love the pump bottle, so much easier than having to squeeze the bottle",,
Nataly S.,5,1 month ago,Envase hergonomico ingredientes aptos para todo tipo de pieces fragancia exquisite y suave absorcion rapida textura manajable que garantisa un buen manejo,,
Alison S.,5,1 month ago,My go to moisturizer that does not irritate my skin and provides instant light relief. The value of the product is good and you get a lot in the package.,,
Anita C.,5,1 month ago,Ottimo prodotto con ingedienti naturali. Facile assorbimento e idratante gia dai primi utilizzi. Profumazione delicata. Tutto in pratica confezione con erogatore.,,
Mayrelis S.,5,1 month ago,"Está crema es súper humectante ayuda a que mi piel siempre esté hidratada y sedosa tiene una textura agradable, amo su olor no es algo que molesta",,
Ángela F.,5,1 month ago,"Agradable al tacto , hidratación profunda, envase grande adecuado, ingredientes agradables a la piel , textura ligera , rápida absorción, fragancia suave ideal para pieles sensibles.",,
Yolimar L.,5,1 month ago,Si necesitas una loción corporal con una buena textura un buen olor a base de ingredientes naturales que absorba 100×100to tu cuerpo y que venga en un buen envase fácil de llevar de empacar te recomiendo 100% aveeno Una crema que cumple todas tus expectativas Una crema que te va a ayudar a mejorar tus estrías tu resequedad tu puel rota y maltratada Dile adiós a esa piel dañada y compra aveeno,,
Brenda S.,5,1 month ago,"A great moisturising cream…leaves my skin fully hydrated for the day. Easy to find in most supermarkets, this is a fantastic product for daily use and does everything it says it does.",,
Trish J.,5,1 month ago,"Love the subtle scent of this lotion, it’s not too overpowering but it’s very pleasant. This is a creamy thick lotion that goes on smoothly and absorbs quickly, not greasy but provides long lasting moisture. A great product!",,
Mayra T.,5,1 month ago,"Aveeno Daily Moisturizing Body Lotion is a great option for dry skin. It’s lightweight, non-greasy, and absorbs quickly, leaving the skin feeling soft and hydrated throughout the day. The oat-based formula helps soothe and lock in moisture, providing lasting hydration.",,
Toffee W.,5,1 month ago,"Love this moisturising lotion. It is smooth and a lovely consistency, it leaves my skin feeling nice and after only 2 days, my dry skin has improved. This cream is gentle on the skin. It is easy to find in stores. Love how you can turn the pump to lock it, so cream doesn't accidentally come out.",,
Marileidis M.,4,1 month ago,"Tiene una textura rica pero no grasa, lo que la hace fácil de aplicar sin dejar sensación pegajosa. Se absorbe bien, aunque en pieles muy grasas podría sentirse un poco Pesado desde la primera aplicación, la piel se siente suave y nutrida. Con el uso continuo, mejora la elasticidad y reduce la sequedad. Es ideal para pieles sensibles, ya que no contiene fragancias ni ingredientes irritantes.",,
Edita R.,5,1 month ago,The scent and texture is great for sensitive skin. Ingredients are absorption is amazing for everyday. Packaging is perfect for easy everyday use.,,
Escarlet M.,3,1 month ago,"La textura de este producto es suave y ligero, tiene una absorción rápida y profunda, el envase es ideal para el producto, los ingredientes con perfecto para cualquier tipo de piel y tiene una fragancia suave y duradera.",,
Nastassia F.,5,1 month ago,"La prove y quedé encantada por la textura tan buena que tiene. Si tus manos, tu cuerpo son resecos esta crema es súper para ese tipo de piel. Yo tenía un tenía una alergia en mi cuello y hasta eso me quito y esta no tiene fragancia no huele a nada es solo para umetar tu piel .",,
Felicia M.,5,1 month ago,"I've been using Aveeno Daily Moisturizing Body Lotion for a while now, and it’s a game-changer for dry skin! The texture is smooth and non-greasy, and it absorbs quickly without feeling sticky. My skin stays hydrated all day, and I love that it's fragrance-free, making it great for sensitive skin. The oat-based formula feels soothing, especially during winter when my skin tends to get extra dry. Plus, the pump bottle is convenient and mess-free. Highly recommend for anyone struggling with dryness!",,
Iryna A.,5,1 month ago,"Aveeno Daily Moisturizing Body Lotion is a moisturizing body lotion with colloidal oatmeal that has helped my dry skin. It is quickly absorbed and provides good hydration. Thanks to its light texture and hypoallergenic formula, it is suitable even for sensitive skin.",,
Nicole P.,5,1 month ago,"This is my favorite and always a huge bottle in our bathroom because their are 5 of uses aged 50,39,15,13&10 and this is everyone's absolute favorite and a must have!",,
Viviana E.,5,1 month ago,Works amazing. My skin was super dry and it applies smoothly and it absorbs right into my skin love the simple packaging Very natural ingredient gels super soft and love the scent.,,
Shweta A.,5,1 month ago,This has been my go to moisturiser from last one year. The formulation with oats makes it suitable for sensitive skin. I like their lavender scent more but overall the absorption efficacy is good for all aveeno moisturisers,,
Mikaila J.,5,1 month ago,"Really nice ! Soft and subtle, smells good, easy to apply and not greasy at all, comes with a lot in the bottle, will litterally always have on hand.",,
Marlene Maria C.,5,1 month ago,"Me encanta esta loción deja la piel súper suave e hidrata bastante. Huele súper bueno el envase en de 532 ml. Ingrediente activo Dimeticona 1,2%",,
Marienlis M.,5,1 month ago,"Me encanta Aveeno daily moisturizing lotion, la uso solo para el rostro y me ha ayudado mucho a mantener el rostro hidratante , me gusta que se absorbe bien, me gusta que es sin fragancia, tambien su empaque es simple.",,
Grismaire Maireni P.,5,1 month ago,En ves de una tengo dos porq esta crema te ayuda mucho ala piel es muy hidratante me gusta para tiempo de frío cuando el letin en la casa se prende me reseca mucho la piel y esta crema es la que me ayuda,,
Eric H.,5,1 month ago,This is one of my favorite drug store brands o body lotions. It is Aveeno and it's great for sensitive skin. It sooths any dryness or discomfort on your skin in just one use. Give it a try.,,
Esterlin S.,5,1 month ago,Zero recequedad en la piel me encanta súper suave su olor es perfecto sus ingredientes altamente nutritivos hidratación perfecta tanto en piel de adulto como para bebés me encanta por qué viene en tamaños diferente es súper fácil para abrir,,
Merilka V.,5,1 month ago,"The divine smell, the exquisite texture, the ingredients and the divine absorption leave the skin soft and sedona with an exquisite smell, the packaging is comfortable to hold.",,
Akankshya M.,5,1 month ago,"I use it every night on my body, feet and hands. It is very moisturizing and at this point I can’t sleep without it. This particular one has no scent to it.",,
Yevheniia Z.,5,1 month ago,"Aveeno moisturizing cream I tried for the first time. My skin is dry and loses moisture very quickly. The cream is comfortable for daily use. It is easy to apply and quickly absorbed. It has a light and pleasantly creamy consistency. Of course, I am attracted by the naturalness of the product and the active ingredients. After application, the skin is moisturized, soft.",,
Beitane A.,5,1 month ago,"This brand's body cream is amazing, it leaves the skin silky smooth, with a pleasant smell, and it's part of my son's daily routine... The price-performance ratio is great.the",,
Ramanpreet R.,5,1 month ago,"Aveeno Daily Moisturizer Body Lotion for dry skin is great! It absorbs quickly, leaving skin soft and not greasy. The oatmeal helps soothe dryness, making it perfect for everyday use. A solid choice for anyone with dry skin.",,
Jules Z.,5,1 month ago,"Classic ! Very pleasing scent,quite comforting . Texture is nice and easily absorbed The pump is super useful to get just the right amount Lovely for sensitive skins (tiny ones and adults as well",,
Yves P.,5,1 month ago,Essential lotion for baby's dry skin. Wonderful texture and great perfume. It is packed gently. This lotion is perfectly fine and great. It is worked on baby's sensitive skin,,
Savana R.,5,1 month ago,"My daughter had very sensitive skin and it applied so softly and melted like butter, the smell of it wasn’t to harsh, it wasn’t even really there,",,
Jia K.,5,1 month ago,This stuff is AMZING it’s not just for kids I use it too I have terrible dry skin at a point where my skin start to get purple and bruised and also starts bleeding but I put this on my hands every night and bitterly right that second my skin is instantly softer Def recommend,,
Manali P.,5,1 month ago,"I love Aveeno lotion! It makes my skin feel soft and smooth without being greasy. The texture is light, and it absorbs quickly, so I don’t have to wait long before getting dressed. It’s great for dry or sensitive skin because it has natural ingredients like oatmeal that help soothe and hydrate. There is no scent, which I really like. It also keeps my skin moisturized for a long time. I use it every day, and it has made a big difference. If you want a gentle and effective lotion, Aveeno is a great choice!",,
Lamiaa M.,5,1 month ago,"Tres hydratant comme produit. Surtout pour les petits enfants et bebes Parfum neutre, ne dérange pas et preserve la peau des enfants Absorption maximale Texture correcte",,
