username,rating,date,review_text,pros,cons
Unknown,0,"Sian B.
6 days ago","5 / 5
Absolutely love this product 😍😄 Fantastic absorption and smells lovely - the texture is smooth and not oily which I find Great! Packaging is simple and the ingredients are fine to me.",,
Unknown,0,"Sian B.
6 days ago",,,
Unknown,0,Unknown,,,
Unknown,0,Unknown,Absolutely love this product 😍😄 Fantastic absorption and smells lovely - the texture is smooth and not oily which I find Great! Packaging is simple and the ingredients are fine to me.,,
Unknown,0,"Nad K.
7 days ago","5 / 5
Aveeno Daily Moisturizing Body Lotion is widely regarded as a reliable choice for individuals with dry or sensitive skin. Its formulation, featuring colloidal oatmeal and glycerin, is designed to provide 24-hour hydration without leaving a greasy residue , it’s perfect for my dry and dehydrated skin from hands to elbows and legs to knees feeling of softness and hydration. Majically works for my skin . Clinically proven to moisturize for 24 hours, helping to restore the skin’s natural moisture barrier. ￼ This Gentle Formula: Fragrance-free, non-comedogenic, and suitable for sensitive skin types. So all age groups can use it from babies to adults.￼ it’s Texture feels Lightweight and non-greasy, making it comfortable for daily use.",,
Unknown,0,"Nad K.
7 days ago",,,
Unknown,0,Unknown,,,
Unknown,0,Unknown,"Aveeno Daily Moisturizing Body Lotion is widely regarded as a reliable choice for individuals with dry or sensitive skin. Its formulation, featuring colloidal oatmeal and glycerin, is designed to provide 24-hour hydration without leaving a greasy residue , it’s perfect for my dry and dehydrated skin from hands to elbows and legs to knees feeling of softness and hydration. Majically works for my skin . Clinically proven to moisturize for 24 hours, helping to restore the skin’s natural moisture barrier. ￼ This Gentle Formula: Fragrance-free, non-comedogenic, and suitable for sensitive skin types. So all age groups can use it from babies to adults.￼ it’s Texture feels Lightweight and non-greasy, making it comfortable for daily use.",,
Unknown,0,"Rachel B.
7 days ago","5 / 5
This is one of my favorite lotions. Fragrance free, great packaging, and it doesn't stay greasy on your skin. It has great texture and dries quickly. I highly recommend this lotion for dry skin folks!",,
Unknown,0,"Rachel B.
7 days ago",,,
Unknown,0,Unknown,,,
Unknown,0,Unknown,"This is one of my favorite lotions. Fragrance free, great packaging, and it doesn't stay greasy on your skin. It has great texture and dries quickly. I highly recommend this lotion for dry skin folks!",,
