username,rating,date,review_text,pros,cons
Martha C.,5,2024-10-14,Este producto te deja el cuerpo todo tu cuerpo bien suave aroma fragancia excelente textura suave absorbente muy bien se los recomiendo por lo suave que queda el cuerpo,,
Sammy Te,5,2024-10-07,"Smells so good! The lather is so nice and thick on my body, packing recycled and ready to go. ingredients not harmful whatsoever, and makes me smell amazing!",,
Shelby H.,5,2024-10-05,Super smooth and makes your skin extremely soft! Doesn’t irritate my skin in any way. Even my son likes it! I will definitely be repurchasing this in the future!,,
Carolyn M.,5,2024-09-23,"Sin duda alguna este es uno de los productos favoritos, huele rico, la textura es suave, deja la piel suave e hidratada, se absorbe súper bien, y el empaque es súper.",,
Melissa E.,4,2024-09-12,I have sensitive skin and tend to get headaches if something has a strong scent. This lotion works great for me. It’s not very thick and absorbs in to my skin nicely. I keep a few bottles around my house all the time.,,
Jada B.,4,2024-09-06,The texture of this lotion was soft and smooth. When you put it on your skin that is dry your skin will thank you because your skin absorbs that lotion and you will no longer have dry skin,,
Kerstin V.,3,2024-09-04,"Habe diese Body Lotion für meinen Mann gekauft, zwecks empfindlicher Haut. Der Duft ist angenehm und von der Konsistenz lässt es sich gut auf der Haut verteilen. Leider gibt es für ihn nicht ganz so, die Feuchtigkeit für seine empfindliche trockene Haut ab .",,
Vickie Oc,4,2024-08-22,"My daughter has terribly dry skin, and everything breaks her out did not have any issues with using this product. Smooth application and smell was nothing terrible.",,
Lillian J.,5,2024-07-07,"Having dry skin is no fun, but finding the best lotion eases your pain away. Very clean ingredients used leaving you with hydrating and moisturize skin. Long lasting with no added scents.",,
Sahsha Ro,5,2024-06-18,Made my skin feel so soft and moisturised. It has an amazing scent and the packaging looks amazing. It has really good ingredients too. I 100% recommend this product.,,
Palotes M.,4,2024-05-02,"Loción con ingredientes naturales para hidratar la piel sensible con un textura rica y un aroma que no molesta. Es una marca de toda la vida, de siempre.",,
Emily K.,4,2024-04-25,"This lotion is great for my skin! I've used it several times, and it absorbs quickly and makes my skin feel incredibly soft. The scent is mild but clean as well.",,
María Isabel B.,5,2024-04-24,"Se absorbe rápido y no deja sensación grasa aunque me pase con la cantidad . Suelo aplicarme más cantidad en codos y rodillas. Te puedes vestir casi en seguida después, y deja un olor agradable en la piel que te dura todo el día.",,
Anaika Pa,5,2024-04-15,"It’s smell good, it makes the body really smooth and beautiful,it’s a good product , it removes imperfections I like it, I recommend it to you, and it smells good",,
Jessica Sq,5,2024-04-11,"Dove Body Lotion for Sensitive Skin is a staple in my household. My toddler and I both have eczema, and this lotion soothes our dry skin without irritating it-- leaving it silky smooth and comfortable.",,
Samantha B.,5,2024-02-29,"Love using dove products. They always leave my skin feeling soft and clean. The scent is good, and with my dry skin it helps with hydration and stops it being so dry. Good value for money",,
Kelly D.,5,2024-02-22,This is the best moisturizing lotion ever. It does have a smell that some may not like but I don't mind it. The lotion is thin and absorbs easily. You do have to be sure you rub it in well or it will feel sticky. Lasts 48 hours or more even after using soap and water.,,
Charley Dr,5,2024-02-02,Such a good fragrance and price very effective and package is very minimalist and the ingredients work very well together and is so good for my type of skin,,
Francia Sa,5,2024-01-26,The lotion is good for sensitive skin my doctor recommended for me to use it for my skin I don’t use any other products my kids use it for their skin also,,
Huyen D.,5,2024-01-26,"smooth and has a gentle fragrance. The cream absorbs well and makes my skin smoother, without causing stickiness or discomfort. Helps my skin feel less dry and chapped. Moisturizes well.",,
Maria S.,5,2024-01-22,"I love this body lotion because I feel that it is gentle on my body, fulfilling its moisturizing and protective function. I like it because when I apply it my skin feels silky without feeling greasy. In addition, it has a pleasant aroma between subtle and sweet, which does not intervene if you use perfume. If I recommend it, I would buy it again. I like Dove products.",,
Elodie R.,5,2024-01-05,"Dove est une marque pleine de douceur. Moi c'est a ca que ca me fait penser. Une texture agréable, un parfum doux. Et cela laisse une peau très douce.",,
Jeremiah Y.,5,2023-12-17,"Dove body lotion for sensitive skin delivers a soothing and gentle moisturizing experience. Its hypoallergenic formula is designed to nourish and hydrate without causing irritation, making it a reliable choice for those with sensitive skin. The lotion absorbs quickly, leaving skin feeling soft and comfortable throughout the day.",,
Sabrina S.,4,2023-12-01,"This lotion doesn’t have much of a fragrance, it works pretty well but not my go to lotion. It absorbs well with a little greasy feel for a while after.",,
Samantha M.,5,2023-11-20,Love this stuff it smells good and works really well keeps me moisturized and it’s not too expensive I highly recommend this to anyone and everyone.,,
Sara A.,5,2023-11-16,"Deja muy buen olor, rápida absorción, deja la piel muy suave e hidratada. Precio competitivo. Formato de bote cómodo de usar. De uso diario, no deja sensación pegajosa",,
Savannah Ri,5,2023-11-16,This body wash keeps my skin soft and doesn’t brake me out I was getting rashes before but after dove I’m good I get mine with out fragrance just to keep it clean,,
Maria Cristina M.,4,2023-11-09,"Utilizzo questa crema da sempre avendo pelle secca e d inverno e verame.te un toccasana, non rimane appiccicosa e lascia un profumo persistente",,
April G,3,2023-11-05,Fragrance was light with clean fresh scent absorption quickly on the skin safe to use every day packaging versatility price was affordable effective enough to get your skin soft ingredients was for sensitive skin tones and type,,
Vicky Ba,5,2023-10-28,"My favourite things about this product is how hydrating it is as soon as you put it on! The texture is super creamy but absorbs quickly so you’re not left feeling sticky. The light fragrance is simple and pure, so perfect for sensitive skin. It’s so easy to use, the pump packaging allows for easy administration and use!",,
