username,rating,date,review_text,pros,cons
Nad K.,5,7 days ago,"Aveeno Daily Moisturizing Body Lotion is widely regarded as a reliable choice for individuals with dry or sensitive skin. Its formulation, featuring colloidal oatmeal and glycerin, is designed to provide 24-hour hydration without leaving a greasy residue , it’s perfect for my dry and dehydrated skin from hands to elbows and legs to knees feeling of softness and hydration. Majically works for my skin . Clinically proven to moisturize for 24 hours, helping to restore the skin’s natural moisture barrier. ￼ This Gentle Formula: Fragrance-free, non-comedogenic, and suitable for sensitive skin types. So all age groups can use it from babies to adults.￼ it’s Texture feels Lightweight and non-greasy, making it comfortable for daily use.",,
Rachel B.,5,7 days ago,"This is one of my favorite lotions. Fragrance free, great packaging, and it doesn't stay greasy on your skin. It has great texture and dries quickly. I highly recommend this lotion for dry skin folks!",,
So Young C.,5,7 days ago,Aveeno Daily Moisturising Lotion is mild but effective. I use it daily after shower. It keeps moisture under my skin and I never feel dryness. Like it.,,
Jamie S.,5,7 days ago,Love this stuff! Very good for sensitive dry skin and fragrance free. Been using it for years and never ever does me wrong! My holy grail definitely recommend,,
Imilia R.,5,7 days ago,"The aveeno lotion is my favorite lotion because of the soft scent it’s not overpowering. My skin just absorbs , and I love the ingredients in the products.",,
Oyuntungalag O.,5,7 days ago,"My favorite moisturizer! I have been using it for so many years. The texture is great, and there is no weird scent. It absorbs very well. And the packaging is - well no complaints.",,
Megan S.,5,8 days ago,"This product is amazing. I work in healthcare and am constantly washing my hands. I apply this lotion right after washing, and they stay moisturized all day long. One pump goes a long way. My skin is so soft and feels very hydrated all day long. I love the fragrance free aspect as well. I will continue to use this every day.",,
Vanessa V.,5,8 days ago,It’s the perfect body lotion for dry climates. It helps me stay moisturized the ingredients on the package and in the bottle our great. I think it has a good smell and a good texture.,,
Yadhira O.,5,8 days ago,"Ingredientes naturales , cuenta con una hidratación profunda y suave. Su fragancia completamente deliciosa , su textura es hidratante . Su absorción es rápida y eficaz",,
Victoria R.,5,8 days ago,"Very moisturizing lotion! My dry hands absorb this and it leaves them feeling super soft. Unscented, so I don’t have to worry about fragrance bothering me either!",,
Kelsey S.,4,8 days ago,There wasn’t much of a scent. The bottle seemed to be pretty full and the product itself is quite thick. Very moisturizing but I have some other lotions that I enjoy using more because I like ones with scents. I use this when I get out of the shower. No complaints with the texture.,,
Deisy M.,4,9 days ago,Excelente muy rico aroma textura hidratación perfecta para mi piel y la de toda mi familia el precio está súper bien y el envase rinde bastante así que es perfecta,,
Shayrol V.,5,9 days ago,Excelentenpara el cuidado de la piel de nuestros hijos ya que tiene una fragancia delicada y se absorbe muy bien en la piel con un envase cómodo para su uso,,
Evelyn P.,5,9 days ago,Su textura es muy suave sus ingredientes brindan un cuidado inmenso su empaque conserva su calidad su precio es económico su efectividad se nota al instante que se usa el producto.,,
Ami B.,5,9 days ago,I love aveeno for my dry skin. It makes it feel so nourished and it's super gentle for sensitive skin. It's been a favorite moisturizer of mine for a long time.,,
Brook B.,5,10 days ago,"This is a great whole body lotion. I love it for my hands and all over body. It’s the perfect lotion for getting out of the shower or just every day use I like that they have scented and unscented. Sometimes the scented burns if I have cuts from being chapped it absorbs great and leaves my skin feeling so soft and smooth, not greasy or wet. It’s the perfect consistency, not too thick or two watery. Love all aveeno products, but this one is definitely a favorite.",,
An P.,5,10 days ago,The packaging of Aveeno Daily Moisturizing body lotion it is look very nice . The smell is light but every fancy I love it . Aveeno moisturizer it’s really moisturizer 😄😄 it’s keep my skin soft for whole day . Aveeno really very good body lotion should buy and worth money to have it .,,
Tim C.,5,10 days ago,"I love Aveeno Daily Moisturizing Body Lotion because it keeps my skin soft and smooth all day. It is fragrance free and not greasy, so it feels nice when I put it on. The lotion has oat in it, which helps my dry skin feel better. I use it after I shower, and it makes my skin feel healthy and less itchy. It is easy to use and works great, especially in the winter when my skin gets really dry. I would definitely recommend it to anyone who wants their skin to feel good.",,
Krista C.,5,11 days ago,"We love Aveeno products and have used them exclusively for our kids since birth. I love how easily the lotion applies and saturates the skin, and it resolves any dryness or bumps. A little goes a long way with this lotion and it tends to last us a while.",,
Alina S.,5,11 days ago,"The texture is amazing of this cream. The simple packaging that is what makes it look awesome. Most importantly clean ingredients are such a huge part. The skin absorbs this cream in just a seconds, make sure to rub it in a few times.",,
Alejandra H.,3,11 days ago,"I had high hopes for this lotion after reading so many good reviews, but unfortunately, it just didn’t work for my child. My son has sensitive, dry skin, and instead of helping, this lotion seemed to make things worse. After a few uses, his skin became even more irritated and itchy. The texture is a bit greasy, and it didn’t absorb well. It also has a noticeable scent that I didn’t expect (even though it claims to be gentle). I stopped using it immediately and switched back to our old brand, which gave him relief right away. It might work for other kids, but sadly it didn’t help mine at all. I wouldn’t recommend it if your child has very sensitive skin.",,
Haley A.,5,12 days ago,"This lotion is a mom must-have! It keeps my skin soft all day without feeling greasy, and it’s gentle enough for my kids’ sensitive skin too. Fragrance-free, fast-absorbing, and super hydrating—love it!",,
Amanda D.,5,12 days ago,I love this product. It helps my sensitive skin so much. I need it to be light in scent or scent free and aveeno always does a great job. It absorbs well into the skin and leaves my hands and skin feeling moisturized and happy.,,
Kalye A.,5,12 days ago,Aveeno Daily Moisturizing Body Lotion is a dermatologist-recommended formula designed to nourish and protect dry skin. It contains colloidal oatmeal and rich emollients that help restore the skin’s natural moisture barrier.,,
Alyssa A.,5,12 days ago,"Having dry skin, especially in the winter, has always been a struggle for me. I have found Aveeno Daily Moisturizing Lotion to be the only lotion that is helpful for my sensitive skin. This particular lotion has a nice texture and easily absorbs into the skin. I love that it is fragrance free as well. Would absolutely recommend.",,
Melissa T.,5,13 days ago,"Hello, I am super delighted with this cream. Its texture is very thick, which I love; it keeps my skin very healthy and hydrated. Its base is very practical for removing the portions of cream and the best thing is that its fragrance is very soft and smells delicious. Its main ingredient is oatmeal and water glycerin.",,
Stefania I.,5,13 days ago,"Una lozione molto leggera che applicando sulla pelle da effetto immediato di una idratazione profonda con una profumazione spettacolare che davvero da effetto di sano,pulito, morbido",,
Lila A.,5,13 days ago,"My skin gets so crazy dry in the winter, it's almost unbearable. This lotion is a lifesaver for my chapped hands, they feel soft again instantly.",,
Mia D.,5,13 days ago,"Works great at moisturizing skin. Doesn't feel greasy or oily & lasts until the next time I wash my hands. The smell is almost non-existent, which is nice if you don't like floral scented lotions.",,
Marta R.,5,13 days ago,I love using this on my feet when they are dry. I love that’s its fragrance free and the ingredients are simple and safe. The bottle is easy to store in drawer or take with you on a trip,,
Jon B.,5,13 days ago,"My go to for product for when I have dry skin, the ingredients are safe and simple. The packaging and nozzle are simple yet effective. And the scent is subtle and doesn’t feel oily !",,
BEVERLEY S.,5,14 days ago,"Aveeno Daily Moisturizing Body Lotion. It’s great for dry skin, the secret is in the ingredients which ensure that your skin feels rejuvenated as soft. The package is made of plastic and has a pump control valve to prevent over usage. One pump goes along way. It is designed to prevent waste, the texture is a soft cream with no sticky residue.",,
Tiffany H.,3,14 days ago,This is moisturizing and has an oatmeal scent which I enjoy. Gentle and not irritating. Would purchase again. Not thick not thin. If you’re looking for that,,
Eimy Alexandra C.,4,15 days ago,Este producto es unos de los mejores para la piel te ayuda a hidratar la piel te ayuda con la piel reseca tiene una textura muy buena tiene una fragancia excelente,,
Heather H.,5,16 days ago,I love how natural this product is. The scent is nice and it absorbs really well. It is a nice package and the texture is great. My daughter loves putting it on when she gets out of the tub.,,
Nelida R.,5,16 days ago,I use this lotion for Long time have nice texture and a good scent.. excelente aromas you can find at diferentes store valué for the packaging i recomemded,,
Amy M.,5,16 days ago,This Aveeno Daily Moisturizing Body Lotion for Dry Skin is a great product! It really moisturizes and leaves the skin feeling smooth and soft. Being scent free is a bonus.,,
Khrystyna C.,5,16 days ago,"Very happy with this lotion! It has a pleasant texture, absorbs quickly, and provides excellent hydration. Fragrance-free, which is also a big plus. Perfect for daily use, especially if you have dry skin. Highly recommend!",,
Kaitlin C.,5,16 days ago,The Aveeno Daily Moisturizing Body Lotion for Dry Skin is a great option for those looking for a lotion that isn’t too heavy but also provides a fantastic amount of hydration. It absorbs so easily into skin and applies effortlessly. It has a great scent that isn’t too strong but still provides a little bit of fragrance..,,
Rocio M.,5,16 days ago,"Me encanta porque tiene muy buenos ingredientes y viene genial para la piel y hidratar bastante , su rico aroma en el que te envuelve y la rápida absorción ,la textura es muy suave y rápida para la piel el envase viene muy completo y es muy buen producto",,
Andrea K.,5,17 days ago,I love this for my kids as they suffer dry skin. This is so gentle on their skin. Fragrance-free and non-irritating. I love the pump for easy dispensing the right amount of product. Worth it and a must in skincare suitable for adults and young children.,,
Asun C.,5,18 days ago,Cómodo envase de loccion corporal de rica fragancia. Fácil de aplicar gracias a su gran absorción y a su rica textura y amplia variedad de ingredientes,,
Uzma Z.,5,18 days ago,Smells good light texture good absorbtion last for 3 hours. Need to apply good quantity anyways smells good and not too much thick in quantity so doesn’t matter,,
Jonny W.,4,18 days ago,Very good at mosturising my skin and good especialy considering the fact i am alergic to 2 chemicald commenly found in mostirusers. This prodcut does not have them so its one of the only ones i can use,,
Rose N.,5,18 days ago,"The best lotion ever! It doesn't have much of a scent, which I like. It moisturizes your skin and makes it super soft. You get a lot of product in one container, and I think it's a great value for your money!!",,
Luisa M A.,5,18 days ago,Loción body humectante de rápido absorción para el cuerpo con ingredientes ricos en aceite para hidratar y suavizar textura suave y aroma rico,,
