id,title,rating,date,text,verified,helpful
af56d8e5ad0334c212653cccb86a27d9,,5.0 out of 5 stars,Reviewed in India on 5 March 2025,"Once you start using this lotion for your kids, there is no going back. It nourishes your baby's skin in a way no other lotion does. It is non sticky, non greasy and provides long lasting hydration. Excellent choice for sensitive skin.",True,0 people found this helpful
5d02d46e60557085b58d366e870228d3,,5.0 out of 5 stars,Reviewed in India on 3 March 2025,"This daily moisturising lotion is perfect for baby skin
It helps prevent chapped and dry skin
The oats formula gives proper nourishment for long hours
It is paraben and fragrance free
Application is very easy",True,0 people found this helpful
e2b6191218c44b95bf664618f038c520,,5.0 out of 5 stars,Reviewed in India on 11 February 2025,"Aveeno is a trusted brand for all skincare needs of the babies and this lotion from Aveeno is outstanding for babies delicate skin, it has natural ingredients like oatmeal, glycerine and dimethicone which makes skin soft and keeps it moisturized for 24 hrs , also my babies skin is sensitive so it's best suits her skin , and it is fragrance free so does not irritate my babies skin hence would recommend to all mothers for their Babies gentle skincare.",True,2 people found this helpful
110c4712c6bf0ad9d2a08170bf3bf77f,,5.0 out of 5 stars,Reviewed in India on 22 February 2025,"Aveeno baby daily lotion is an excellent choice for parents looking for a safe and effective moisturizer for their baby's delicate skin. It comes with shea butter and glycerin, both of which work together to keep the skin hydrated and soft",True,0 people found this helpful
2a19aa58c8dcd22ff709c67da75e24cf,,5.0 out of 5 stars,Reviewed in India on 15 February 2025,"This lotion is winning my heart. Best part is it moisturise your skin for longer period of time. It has glycerin in it which helps in making the skin soft, smooth and supple. I think I have found my kind of moisturizer finally. I used it for the first time and very satisfied with the results.",True,0 people found this helpful
e785c94438b657a11c7bb0203b9f8ecd,,5.0 out of 5 stars,Reviewed in India on 5 March 2025,"A great product, I am using this product for my 3 month baby , highly recommend",True,0 people found this helpful
d55895c700422b25d387cfa4e0f2eca6,,5.0 out of 5 stars,Reviewed in India on 19 February 2025,"A perfect body lotion for my toddler to keep her skin mosituzed even in harsh winters. Did not cause any stickines or irritation. In my experience this, by far is the best skin lotion for kids who have outgrown the new born baby phase.",True,0 people found this helpful
816e4f893ad5531cb5e10e37c5627b60,,4.0 out of 5 stars,Reviewed in India on 21 January 2025,Like this product,True,0 people found this helpful
3d4c24355bcac670c2601b88aa80f440,,5.0 out of 5 stars,Reviewed in India on 12 February 2025,"Aveeno Baby Lotion is so gentle and keeps his skin moisturized without any greasy feeling. I’ve even used it on my own hands, and it works wonders! This product is both safe and effective. It’s now an essential part of our daily routine, and I couldn’t be happier with the results!",True,0 people found this helpful
6853588b99918075144366acd032f2d2,,5.0 out of 5 stars,Reviewed in India on 12 February 2025,"My grandson had dry patches on his arms and legs, and nothing seemed to work—until we tried this lotion. Within days, his skin was so much softer and smoother! I love that it’s made with natural ingredients and is safe for sensitive skin. It keeps his skin perfectly moisturized.",True,0 people found this helpful
11733bc15f1f40c748297ce9b18dd692,,5.0 out of 5 stars,Reviewed in India on 9 February 2025,"Aveeno is a highly recommended brand by both dermatologists and parents, known for its ability to calm dry, itchy, and irritated skin caused by eczema. It is safe for all skin types. Formulated with oatmeal-based ingredients, it is suitable for everyone, from newborns to adults. Its creamy, smooth texture provides 24-hour moisture, while also helping to prevent and temporarily protect skin from scratching, cracking, or chafing.",True,One person found this helpful
16582cb368c30eb7f90688039358b709,,5.0 out of 5 stars,Reviewed in India on 12 February 2025,"I’ve been using Aveeno Baby Daily Moisture Lotion on my little one, and it’s been amazing! His skin stays soft and hydrated all day, even in the winter. I love that it’s fragrance-free and super gentle—no irritation at all. It absorbs quickly and doesn’t leave a greasy feeling. Definitely a must-have in our daily routine!",True,0 people found this helpful
0b110673d1654f98e17976194ba6f9e9,,5.0 out of 5 stars,Reviewed in India on 17 February 2025,I recently started using aveeno lotion for my baby and i must say it’s an amazing product. Main issue with other brands was it has so much fragrance which is not good for the babies.Best fragrance free lotion. It is very moisturising.,True,0 people found this helpful
ac47d809bb3579dd2146af801d2b873d,,5.0 out of 5 stars,Reviewed in India on 2 February 2025,I have been a consistent user of aveeno products. This is a travel friendly sized product and no odour. We can feel the quality and the texture the babies skin gets by applying. I would love to buy this again as I love the way it blends on the skin and not even once my babies skin has turned dry after using aveeno.,True,0 people found this helpful
391258342c08c6b77edd866fda5ab13c,,5.0 out of 5 stars,Reviewed in India on 12 February 2025,"Value for money and lightweight. It is safe for all skin types. And suitable for everyone, from newborns to adults. It has smooth texture and also protect skin from scratching and all",True,0 people found this helpful
93a9ba4a5b59c333187240be84f8f874,,5.0 out of 5 stars,Reviewed in India on 2 February 2025,"Aveeno cream was suggested to me by my sibling, I ordered it for my new born , loved the quality and thankfully there were no rashes ,
Was looking for a product which is worth the money I spent and found Aveeno
Plus it smells good and feels good to me as a parent .",True,0 people found this helpful
4be281a1cff5dcd1b3971d6a7ce7de6c,,5.0 out of 5 stars,Reviewed in India on 15 February 2025,"One of the best moisturizer available in the market .
Super smooth, perfect for baby skin ,no reactions nothing ..just made for baby skin .,long lasting effect
Value for money .",True,One person found this helpful
d3183a81c228b4e1cbf4b83ca346a7da,,5.0 out of 5 stars,Reviewed in India on 14 February 2025,One of the few products I can use for my 90+ grandmother's skin. Been using it for last 3 years. Moisturizes well and reduces itching.,True,0 people found this helpful
0cc8fb8818d1ce55fc513e1cc178f367,,5.0 out of 5 stars,Reviewed in India on 15 February 2025,"With the goodness of oats, this product gives ultimate moisture to my baby's delicate skin. You can never go wrong with an aveeno product! Super moisturizing, super hydrating. Heals dry skin well!",True,0 people found this helpful
28e5248a80f20e8278750e8342674ef0,,5.0 out of 5 stars,Reviewed in India on 2 February 2025,"I bought this moisturizer for my baby. She has very dry skin so i used many brands of moisturizer but no one suits her skin except this one. Its very nourishing, it keeps my babys skin soft and supple for longer hours. So its a very good quality and its perfect for sensitive skin.",True,One person found this helpful
fce5f005bae308b6c179a85b410c3a60,,5.0 out of 5 stars,Reviewed in India on 17 February 2025,"This lotion from Aveeno is is really nice. It smells good, is gentle on baby skin. I have been using this for my baby for long. This provides good skin protection. The skin becomes soft and gentle after application.",True,0 people found this helpful
f19f47d518e0db5f90a248e232ac5a03,,5.0 out of 5 stars,Reviewed in India on 9 February 2025,"Very nice moisturiser, work amazing on my baby’s skin, texture is soo soft like feather, can be used for all skin types must buy. Will try more products from this brand, very premium quality.",True,0 people found this helpful
05f714f8ab01d41968a878d0cb2aa263,,5.0 out of 5 stars,Reviewed in India on 16 February 2025,Aveeno baby moisturiser is very soft on skin. The quality of the product is smooth. It is very effective in dry skin. It smells amazing!,True,0 people found this helpful
b751af6f1aad48fb2c3f624c2e2a5ebc,,5.0 out of 5 stars,Reviewed in India on 25 February 2025,Very mild fragrance,True,0 people found this helpful
b8caf997f6b56ee4dd60d1f159f9a9e6,,5.0 out of 5 stars,Reviewed in India on 8 February 2025,"Wow, what a product for baby skin, it's super smooth not soo much greasy on babies cheeck.. effective n long lasting work.. no hard fragrance..it's a perfect moisturizer for kids..",True,0 people found this helpful
8398c8b12ad4ae40c8835b162d7be613,,5.0 out of 5 stars,Reviewed in India on 8 February 2025,"I love this lotion for my baby
It's very hydrating
It has no fragnance which means it's perfume free so it is safe for my baby.
It's very handy so I carry it everywhere for my baby wherever i go.",True,0 people found this helpful
f02d69b5f6ec91fb24fe0629e550837e,,5.0 out of 5 stars,Reviewed in India on 15 February 2025,"After trying a lot of products, including sebamed, have found that this works best for my baby. He has dry eczema prone skin. And though somewhat expensive, won't experiment with anything else now.",True,One person found this helpful
1dd925f914755a53e1b85a6eb7b8c2b9,,5.0 out of 5 stars,Reviewed in India on 3 February 2025,"Very nice moisturizing lotion. Not thick and oily like other cheap lotions available in the market. Water based lotion is easy to apply, non-greasy and absorbs on the skin very quickly. Very good for infants.",True,0 people found this helpful
2c281f6cc9d9e4bd90fa6639adde9732,,5.0 out of 5 stars,Reviewed in India on 25 February 2025,Good product..must buy,True,0 people found this helpful
ec83cb57fefa57e4bb76663c4537f661,,5.0 out of 5 stars,Reviewed in India on 3 February 2025,It nourishes my baby sensitive skin for longer time. Ilove the quality of this lotion and also its fragrance free so thats why my baby loves it.,True,0 people found this helpful
7b94dfe3f31b25d94ca6a8c52302ce3d,,5.0 out of 5 stars,Reviewed in India on 10 February 2025,Very good quality lotion for baby great for every day use very gentle on skin,True,0 people found this helpful
f088e2c13f0df87a1da1dd2cc8dbab13,,4.0 out of 5 stars,Reviewed in India on 4 December 2024,This cream is really smooth and non sticky and very safe for children skin. I am a regular user of Aveeno brand. Very nourishing and refreshing. Lovely fragrance.,True,0 people found this helpful
21c0148c6cf0c42165b9b2224db52d4a,,4.0 out of 5 stars,Reviewed in India on 24 November 2024,"Best one to be used for kids, we are using for our baby since she has turn around 6 months",True,0 people found this helpful
711f7eea70f842499256e580ab133038,,5.0 out of 5 stars,Reviewed in India on 8 January 2025,"Applying once post shower it stays for really long , for the whole day we dnt have to worry about dry and itchy skin on our kid. The product suits dry skin extremely well and so other kind of skins will do equally good i think. Recommended product and trusted brand for kids, its effective for sure and safe i believed.",True,0 people found this helpful
683545b64f967f2559b55162c4818023,,5.0 out of 5 stars,Reviewed in India on 30 November 2024,"This lotion is perfect for baby's sensitive skin.
It blends easily into the skin and is not sticky at all. One more thing is fragrance -free lotion which is good for baby. It has natural ingredients like Oatmeal and glycerine which moisturizes the skin well and makes it soft and glowing. The texture and quality of lotion is so soothing. I am also using this for soft and glowing skin in this winter so amazing value for money 🥰 product for my family.",True,One person found this helpful
509cabc74e79406335505275f11cea9b,,5.0 out of 5 stars,Reviewed in India on 5 February 2025,"Very good for babies.very smooth and gentle.my baby loves it,value for money",True,One person found this helpful
ceea9bdd9f199f1ed759bab900b54faf,,5.0 out of 5 stars,Reviewed in India on 22 December 2024,A very nice body lotion for kids sensitive skin. I have been using Aveeno products and believe me they are very good for kids they don’t have any side effects or allergic issue. It’s moisturises kids skin very well and gets absorbs very quickly and does not feel greasy. And the best part is that it is fragrance free and complete value for money.,True,0 people found this helpful
fbc86bfd4c0ec6971591d641f7b13d1e,,5.0 out of 5 stars,Reviewed in India on 29 December 2024,"This lotion is excellent for children's skin. Due to oat flour and glycerine, it keeps the skin hydrated for a long time and also increases the skin's glow.it doesn't cause any harm to the child's skin.
there are no harmful chemicals in it.it protect the skin.",True,0 people found this helpful
7bd154ab48a30243570bf336e362a48e,,5.0 out of 5 stars,Reviewed in India on 4 December 2024,I am very particular about selecting products for my son. This moisturizing lotion is so effective on my son's extremely dry skin. It stays for so long leaving the skin texture soft and bubbly. I don't have to worry about the ingredients as it contains all natural things for skin protection. Amazing quality product at a reasonable price.,True,0 people found this helpful
297f20be3704840fa12d42a36aa45c9e,,5.0 out of 5 stars,Reviewed in India on 31 December 2024,"This lotion is my go-to for my son. It soothes his skin and provides long-lasting moisture, keeping it well-hydrated. I switched to Aveeno after he started experiencing dry patches, and since then, we haven’t had any issues with dryness.",True,One person found this helpful
742293420a310cb299531567ea9c67dd,,5.0 out of 5 stars,Reviewed in India on 8 January 2025,Helps in moisturizing the baby skin for a long time. Also if the skin becomes dry by using other brand moisturizers you can use this and see the results with two days,True,0 people found this helpful
0546f5b1651195be01526e23ac97f3ba,,5.0 out of 5 stars,Reviewed in India on 4 January 2025,"The lotion is so good and softens the skin of the babies, im using it for my baby from long time really saw a good result. It brightenes the skin.",True,0 people found this helpful
796ae50e2a5b0797fdc15a8772d8e6a9,,4.0 out of 5 stars,Reviewed in India on 31 October 2024,Soothes the baby skin and moisture level is high,True,0 people found this helpful
c2fa45eb59926dca96aaa3aed51308bd,,5.0 out of 5 stars,Reviewed in India on 30 December 2024,"I used after my pedtrician doctor recommended for baby, this does not have any kind of smell. So all family members are using it. Body moisture for a whole day.",True,One person found this helpful
de0cd2c27ed0de266ec9276281052536,,5.0 out of 5 stars,Reviewed in India on 26 December 2024,"Perfect moisturiser for my baby’s dry and sensitive skin, best thing is it’s fragrance free and made from natural ingredients and also approved by my baby’s paediatrician.",True,0 people found this helpful
23c9bf3e0f6485e241fe6de78aaa911d,,5.0 out of 5 stars,Reviewed in India on 22 November 2024,"Recently I purchased this Aveeno Baby Daily Moisture lotion for my Little Grand son. As per feedback from my daughter it is so gentle as gets absorbed quickly and also it is non greasy.
It keeps baby's skin moisturized whole day with soft feel. The ingredients like oats and glycerine keeps his skin calm and hydrated all day.",True,0 people found this helpful
2898fe266cf30ad6cbd2cf7ace87852d,,5.0 out of 5 stars,Reviewed in India on 11 November 2024,My baby skin is very sensitive and due to change of weather the skin become dry & start to crack but this daily moisture lotion gives 24 hour moisturization with finely milled natural oatmeal which locks🔒the moisture & protects the baby sensitive skin. The lotion has ph balanced with no fragrance and hypoallergenic to skin easily absorbs to the skin with its non-greasy technique totally value for money ❤❤ it.,True,0 people found this helpful
9b4baef9da6e88f2a4260a8643972d99,,5.0 out of 5 stars,Reviewed in India on 8 October 2024,"The lotion has the power of oatmeal to protect & moisturize baby sensitive skin for 24 hrs. My baby has very sensitive skin so i have tried many lotion but nothing suited him whatever I applied he got some kind of itichness or rashes all over skin then I came across this lotion and it works like magic my baby cracked skin moisturize for long hours and is hypoallergenic, fast absorbing, non- greasy fragnance free. Now, I am worry free for my baby sensitive skin as I have this lotion in my pocket.",True,0 people found this helpful
3ae90edf87351210d2c59cd1506435f4,,5.0 out of 5 stars,Reviewed in India on 15 November 2024,"Aveeno Baby Daily Moisture Lotion 100g with Oat Flour, Glycerin, and dimethicone, which gives 24hr Protection for Dry, Itchy & Sensitive Skin... I am using this for both my kids who is 3month and the other is 2year old... It blends easily with their skin.
, genlty applying on their body is enough... My kids skin looks moistured for the whole day",True,0 people found this helpful
684aa61ad2324cc926b38a841cfc50b2,,5.0 out of 5 stars,Reviewed in India on 4 January 2025,"Value for the money, nice product, fragrance is mild and softens the skin of the babies",True,0 people found this helpful
fac33c175f39968a0f1c1a6c8ff3bc3d,,5.0 out of 5 stars,Reviewed in India on 9 January 2025,Light weight and very good product thnq aveeno,True,0 people found this helpful
ef2804c383e8226d45d8dcc12391b2d1,,5.0 out of 5 stars,Reviewed in India on 3 January 2025,"Happy to use for my 1 year old baby , whole day keep moisturizing skin",True,0 people found this helpful
bfd69b949510d242b5a160efc548d240,,5.0 out of 5 stars,Reviewed in India on 21 November 2024,"Aveeno baby daily moisture lotion is best for baby skin i have used from 5 months, it protects and moisturizes babys sensitive skin for 24 hours fragrance, its made with natural ingredients and it works for all type of skin . i just love the product.",True,0 people found this helpful
8a9e8ffa47493cbb55b177e528b157d2,,5.0 out of 5 stars,Reviewed in India on 10 October 2024,"One of the best moisturizer for the kids . I have been using it since last 1 yr for my kids and it's so gud on their skin . It is also fragnance free and lightweight which is why I love it even more , aveeno moisturizer works wonders even my dermatologist suggested me this for my kids... , highly recommend must try and go for it... Even I use it on my face.. The travel size is perfect to carry it easily",True,0 people found this helpful
33d9a43898a58da8e596d6f7f1ea6b7e,,5.0 out of 5 stars,Reviewed in India on 8 November 2024,"Using Aveeno Baby Lotion for almost a year now and it's perfectly suitable for my baby's skin. It gets absorbs quickly without being greasy and makes her skin gentle. The lotion leaves the skin so soft and moisturized throughout the day. Fragrance-free and ideal for babies, best option for baby skincare routine.",True,0 people found this helpful
2dc87ecf9b22dd07558c26db6bab4a41,,5.0 out of 5 stars,Reviewed in India on 10 November 2024,"This cream blends too good on my baby. Thisbis a very cute sized cream which can be easily carried in your bag, for my baby I have been using from last 8 months and it has made her skin too smooth and moisturized whole day.",True,0 people found this helpful
7c8c2a1bec2d7bd8038de7e65ee51927,,5.0 out of 5 stars,Reviewed in India on 21 October 2024,"I was looking for a good quality Moisturizer for my baby, which stays for long. This Moisturizer is quickly absorbed in skin and provides soft, Moisturised skin for a long period. I loved it because it's doesn't show any side effects on baby's skin and has very mild fragrance. I am using this daily and I can say, it's a nice Moisturizer for baby's sensitive skin.",True,0 people found this helpful
8a3f688dfa6f602a51779d808dd41780,,5.0 out of 5 stars,Reviewed in India on 26 November 2024,"This moisturizer was recommend to me by my dermatologist, I have eczena which means my skin is very dry and sensitive, this product is perfect! It has no added colour or scents.",True,One person found this helpful
fbf1373a5cbaca4c6aae0d7f349550e7,,5.0 out of 5 stars,Reviewed in India on 4 November 2024,"This baby lotion has been a big help for my baby’s sensitive skin. It has gentle ingredients like oat and glycerin that keep her skin soft and smooth. I like that it doesn’t have a strong smell, and it stays on the skin without feeling greasy.",True,0 people found this helpful
43c8b2715d9c117171dbfc4ae9ce2c61,,5.0 out of 5 stars,Reviewed in India on 20 December 2024,Awesome skin care product,True,One person found this helpful
7bdb326dde8637f949acdeeda2a347f3,,5.0 out of 5 stars,Reviewed in India on 21 November 2024,Skin is soft and hydrated for longer period of time milky consistency and no oily greezy skin affective for long periods absolutely no smell a very good lotion,True,0 people found this helpful
e908fba81ef460d1163cd8c3f6ac31a3,,5.0 out of 5 stars,Reviewed in India on 23 October 2024,"Aveeno Baby Daily Moisture Lotion is a game-changer! Gentle, hypoallergenic, and pediatrician-recommended, it soothes and protects my niece sensitive skin. Enriched with oat flour and glycerin, it provides long-lasting hydration. Fragrance-free and non-greasy, perfect for daily use. Highly recommend! 5/5 stars, a must-have for baby's skin care!",True,0 people found this helpful
669a8ac2a9af33d13a62e09a9b2278c4,,5.0 out of 5 stars,Reviewed in India on 27 November 2024,"Good lotion for babies skin, no fragrance. Keep skin moistured and nourished whole day. Loved it!!",True,0 people found this helpful
4f9d374db09959371a07858b3d611b9e,,5.0 out of 5 stars,Reviewed in India on 22 November 2024,It is very well suited and best moisturizing cream with thick consistency. This is the best suited for my baby's skin type.,True,0 people found this helpful
fc7a90d20001fb055c642f61ea080238,,5.0 out of 5 stars,Reviewed in India on 18 November 2024,"The lotion is very good
The oatmeal formula in the lotion makes the skin supple and soft.
Good for sensitive skin
Provides long lasting moisture",True,0 people found this helpful
fee7f45b0bb8cd4bbbe16379455e0cc0,,5.0 out of 5 stars,Reviewed in India on 14 October 2024,"Really amazed with the quality of the cream .
100% skin moisture locking texture for 24 hours. It keeps the skin very soft without any stickiness and smell .
Feels very light and amazing on the skin after use any time. Absorb quickly and gives smooth super soft skin within minutes 💕",True,0 people found this helpful
e4ef588c220531aae38b349d8630bb5e,,5.0 out of 5 stars,Reviewed in India on 7 October 2024,"Aveeno cream is so moisturising and keeps the skin soft. Skin doesn’t feel dry by end of day. The best part is it is not sticky at all. Its spreads so easily. The tube is just perfect for carrying it around and quickly squeezing it.
Been perfect product for my little one. .",True,0 people found this helpful
bb71554f993f36972f23dabaad92df36,,5.0 out of 5 stars,Reviewed in India on 15 October 2024,Aveeno has got the best range of products for little kids. This aveeno daily moisture lotion is completely made up of natural ingredients. Its good for sensitive skin. Makes skin very soft n hydrated. Ut does not have any artificial fragnance. Best creme for kids,True,0 people found this helpful
5a9dbf006d0244822945694d2db47f3e,,5.0 out of 5 stars,Reviewed in India on 16 October 2024,"This aveeno baby moisturiser is now my favourite for my baby and for me aswell. It has oat flour, glycerin and dimethicone . It really hydrates, nourishes and makes skin smooth and soft. This is recommended by paediatrician and it is amazing.",True,0 people found this helpful
1ef2885b6716b693030538e483fc4b26,,5.0 out of 5 stars,Reviewed in India on 11 November 2024,Really happy with the product it really helped me with dry skin of baby it helps itchy skin as well,True,0 people found this helpful
40d693ed8d0fa4562a97d4e67634eff4,,5.0 out of 5 stars,Reviewed in India on 22 October 2024,I got this for my nephew and used it when my skin felt irritated. It is so soothing and deeply hydrating. gets absorbed super quickly and is non-sticky. I will repurchase for myself as well.,True,0 people found this helpful
1a8db5871be2f6a150344bed29e2c583,,5.0 out of 5 stars,Reviewed in India on 19 October 2024,"I am a fan of this baby Moisturizer, it keeps your baby’s skin soft and smooth. It's gentle, non-greasy, absorbs fast, and works well for sensitive skin. Great for daily use. :)",True,0 people found this helpful
5fa30bf8d3c47e491f2380cad12ef341,,5.0 out of 5 stars,Reviewed in India on 8 October 2024,"I am loving this baby moisturiser

It makes my babies skin very soft and keeps it moisturized for the whole day. It’s suits the skin very well and helps to maintain with out dryness the whole day.",True,0 people found this helpful
0bae30741dd7e8c223d2679200b58776,,5.0 out of 5 stars,Reviewed in India on 8 October 2024,"This lotion is very moisturising. Moreover this is fragrance free , which is really good for babies . It is hypoallergenic moisturiser which suits baby’s sensitive skin. It is one of the best lotions for babies available in the market .",True,0 people found this helpful
5a95c302b994a37f91a08d85918ba665,,5.0 out of 5 stars,Reviewed in India on 14 October 2024,I like the fact that it has no chemicals.It has very good hydration.It is very soft on the skin.It is safe for daily use and soothes dry patches .It gets absorbed in skin very quickly.,True,0 people found this helpful
e24012008a401931af2d9cc034fafcdc,,5.0 out of 5 stars,Reviewed in India on 7 October 2024,Very nice and nourishing product for my baby's skin. It provides long lasting hydration. Safe for kids as it doesn't contain harmful chemicals. It quickly gets absorbed into the skin & is light weight in texture. Makes baby's skin super soft... And the compact size is so travel friendly.. Easy to carry everywhere,True,0 people found this helpful
013831f631ca89214467840bd407c342,,5.0 out of 5 stars,Reviewed in India on 26 October 2024,"Aveeno Baby Lotion is gentle and soothing, perfect for keeping my baby's skin soft and moisturized without irritation. Its natural oat formula absorbs quickly and feels light, providing long-lasting hydration.",True,0 people found this helpful
5e3a7cf613d2b6bb4effb1d5590ded8c,,5.0 out of 5 stars,Reviewed in India on 26 October 2024,"Aveni baby body lotion quality is nice. It maintains moisture level of skin, very light weight and feel fresh, non oily in skin touch.",True,0 people found this helpful
0b63f0b771e3c603cb3c52cdeaef3f02,,5.0 out of 5 stars,Reviewed in India on 11 October 2024,It's actually best one for baby 's skin as it keeps it moisturized through out the day,True,0 people found this helpful
6213a34cd922d09fde4b31c9f575f25f,,5.0 out of 5 stars,Reviewed in India on 10 October 2024,"It doesn't leave an overly greasy feel, even it is so light on the skin, i applied to my baby's extra dry areas in the morning and at night and it helped a lot.",True,0 people found this helpful
a8949d16a70cf9853750a88a592ff384,,5.0 out of 5 stars,Reviewed in India on 12 June 2024,"My son used to struggle with dry, flaky patches on his skin. After switching to Aveeno moisturizer, it's been a lifesaver! Those dry patches are completely gone, and his skin feels so much smoother and hydrated after using it for over a week. The bottle is a good size too, lasting us a couple of months. Plus, the fragrance is super light and doesn't bother him at all.",True,One person found this helpful
dcf1819f86afc24c77b22853c13a089c,,4.0 out of 5 stars,Reviewed in India on 14 June 2024,It is soo smooth and absorbs instantly in the skin. My baby's skin feels so moisturized all day. The clean ingredients really do the job well of providing value for money.,True,0 people found this helpful
14aeee984cf706fa7cc31510efb47655,,4.0 out of 5 stars,Reviewed in India on 19 August 2024,Its parent company is Johnson and Johnson,True,One person found this helpful
83a2956ef0aa8c1ca3cdbc1f3675baea,,5.0 out of 5 stars,Reviewed in India on 17 October 2024,Have been using this lotion on my baby since day 1 and I’m so glad it’s now available in a travel friendly size in India.,True,0 people found this helpful
a353f73c3a634e9c2b050291f6e83325,,5.0 out of 5 stars,Reviewed in India on 11 October 2024,"Smooth texture..and keeps hydrated the skin for 7-8 hrs
I ordered this product for all members of my family",True,0 people found this helpful
889e661d4aac621012d5bac5730a9909,,5.0 out of 5 stars,Reviewed in India on 17 June 2024,"Recently started using the Aveeno baby cream and it turned out to be a good product. Easy to use as it comes in a tube pack and we may take the amount of cream as per the requirement but small amount is enough.

It’s very soft while applying on the kids face, and moisturise the skin well. It last throughout the day which is good.",True,0 people found this helpful
3051a4f95f499f74254be180f12339e6,,5.0 out of 5 stars,Reviewed in India on 16 October 2024,"The product is so good
It has a very gud texture and is so moisturising",True,0 people found this helpful
b33052c5b327f9ac2da457e4183db2f9,,4.0 out of 5 stars,Reviewed in India on 17 June 2024,We have been using this to my kids since new born. Value for money. Skin friendly. Ease of use. Leakage proof. Doctors recommended to use this. Need to put on at regular intervals.,True,0 people found this helpful
38c3d6f5322ae1652bfcea58c174a422,,5.0 out of 5 stars,Reviewed in India on 21 October 2024,"It’s very good for dry skin babies, keep skin long hydrating and without any irritation on skin. Very long lasting.",True,0 people found this helpful
f0a9a123dea1f2af455cfeb0176f12f7,,5.0 out of 5 stars,Reviewed in India on 16 November 2024,Baby care,True,0 people found this helpful
72016dd8a90c00c776d13fa492e2fcd7,,5.0 out of 5 stars,Reviewed in India on 12 June 2024,My daughter has dry skin from starting so it makes her rashes on cheeks and chin area which make her itchy and irritating all the day our doctor suggested aveeno moisturiser to her since i used it for her and it goes well on her skin. There is no fragrance or smell in it it’s dermatology tested and moisturised for long.even it is non greasy appearance,True,0 people found this helpful
