id,title,rating,date,text,verified,helpful
8100a8fe3a555750d7c6cb1532933799,,5.0 out of 5 stars,Reviewed in India on 2 March 2025,thank you,True,0 people found this helpful
7c42fd3aefb4370f15697f39fcb03f4b,,4.0 out of 5 stars,Reviewed in India on 2 November 2024,Good,True,0 people found this helpful
721a25c502d1e0926d8d746a11b07164,,5.0 out of 5 stars,Reviewed in India on 24 December 2019,"Bio organic Aloe Vera gel by Indus valley is a blessing for me...it's so beneficial here they have written for both skin & Hair use but I haven't tried it on my hair....I have just used it on my skin.. So I can't recommend you for your hair but for your skin it's helpful...
-It is in gel consistency...you may have doubt that it will leave your skin greasy...bt believe me it absorbs in just a few seconds into our skin
-Its very light weight
-It will give your skin a shiny & flawless look
-Its Smell is so soothing
-And it is travel friendly also
—Must recommend to all of you... give it a try.
–Bio Organic Aloe Vera Gel by Indus
Valley :-

This bio-organic non-toxic aloe vera gel by Indus Valley is your best friend when it comes to skin care. It is prepared by a mixture of natural ingredients and has pure aloe vera extracts. This aloe vera gel leaves behind a rejuvenating impact on the skin and is lightweight in nature and does not have any greasy impact. This product is suitable for all skin types and is useful in all weather conditions.

—Product Highlights:-
-Pure organic product
-Non toxic.
-Pure aloe vera extracts
-Multiple benefits
-Suitable for all skin types
-Unisex product
-No greasy impact

–Natural product:
This aloe vera gel is made by a combination of various natural ingredients and has pure aloe vera extracts. It is prepared by the combination of aloe vera leaf juice, rose water and wheat germ, each one of them having their own benefits.

–Multiple benefits:
This aloe vera gel has been prepared with different essential ingredients to give you multiple benefits. It is beneficial for your skin as well as your hair.

–No greasy impact:
This product is made with ingredients like rose water, pure aloe vera leaf extract and wheat germ which are beneficial for your skin and hair. It is lightweight in nature and does not have a greasy impact.

–Non-toxic:
This aloe vera product is made with all natural ingredients and gives you essential benefits. Being made naturally, it is non-toxic in nature and may not have any harmful side effect.

–For all skin types:
This product is made to suit all skin types. This aloe vera gel is a unisex product and is beneficial for all skin types. It can help you treat many skin problems like dry skin, reduces stretch marks and prevents premature ageing.

–Suitable for all weather:
This aloe vera product is produced to take care of your skin and hair in all weather conditions. This product is beneficial for your hair and skin no matter what the weather condition is and does not fail to suit your needs at any time.",True,10 people found this helpful
ab3dc37917ba9a674eefc2ed9750adb1,,5.0 out of 5 stars,Reviewed in India on 16 January 2025,Gel was good,True,0 people found this helpful
22600289aa09a4c6d548c1de9db64378,,4.0 out of 5 stars,Reviewed in India on 18 May 2024,I've been using this product for second time. It absorps well and give a clean look when applied to skin.,True,0 people found this helpful
54c7348b74c8b643d64ff369efd6ed87,,5.0 out of 5 stars,Reviewed in India on 9 December 2024,Excellent product.,True,0 people found this helpful
06ffce8343ed71529e60bbbcaea31574,,4.0 out of 5 stars,Reviewed in India on 1 October 2023,This product is the best product for ur daily skin or hair routine it works for everything I use it for my skin routine nd it works magic pure Aloe vera extracted gel and it has a good amount of gel under this budget so it can be used for a long time yeah there are better options but under this budget it is very good option,True,0 people found this helpful
3e70c65bdb1252019200e55a0b40c4cb,,5.0 out of 5 stars,Reviewed in India on 4 September 2024,This Organic Aloe Vera Gel is personally so much like it.💞 I apply gel in my skin then after good result .my skin is braight.😎because quality product so I am happy and 🥰good experience with Organic Aloe Vera Gel🙏✨👍,True,0 people found this helpful
aea3c492105ed231d48278593fb03458,,5.0 out of 5 stars,Reviewed in India on 10 September 2024,This aloe vera vera gel is really good on my skin. It worked well on my oily skin without leaving any stickiness. And it also smell really good just like rose water. Loved the product.,True,0 people found this helpful
5e27c17aa7d722c5425f588d88d16324,,4.0 out of 5 stars,Reviewed in India on 29 December 2022,"This aloevera gel is so so amazing, it is very thick in consistency hence can be used as a primer to hold the base for a long time. Its fragrance is very soothing as i applied it on my face it brightened my skin and i also used it as a night creme and when i washed my face in the morning my skin was glowing.

I love this aloevera gel it is very good Anyone can use this no matter what the age is, it is natural 100% pure.",True,One person found this helpful
