id,title,rating,date,text,verified,helpful
87e252ed36cdb4c52a631b38ca8dea56,,5.0 out of 5 stars,Reviewed in India on 12 January 2024,This is my first experience with this brand but this is totally awesome.,True,0 people found this helpful
297159f0a17472c98859006e6261e64d,,5.0 out of 5 stars,Reviewed in India on 8 June 2023,"Best for dry and itchy skin. I and my mother used this lotion. Especially, my mom faced a lot of itchiness in her overall leg. There is no itchy after used this lotion. Worth for money",True,One person found this helpful
a96fd37021b9563fdad82d766a2786d5,,5.0 out of 5 stars,Reviewed in India on 17 November 2023,Best moisturizer ever used. All tried and tested but Aveeno is the best. The only moisturizer that suits me at the age of 44.,True,One person found this helpful
4232c2b3788441c202e71ca51f943e06,,4.0 out of 5 stars,Reviewed in India on 21 January 2022,Its an amazing moisturiser for extra dry skin.I had an dry flaky and itchy skin and wenever i use any moisturiser ma skin starts itching bt with this one it didnt which I loved and its stays for a decent 7-8hrs .,True,2 people found this helpful
c24837bfd9e8e90d3174b5b12baac4e2,,4.0 out of 5 stars,Reviewed in India on 18 May 2023,The product is good overall but the packaging was not good at all..,True,0 people found this helpful
b7ffd4c4ca10d0fb7eb455942a5a34f7,,4.0 out of 5 stars,Reviewed in India on 13 July 2023,It’s has no seal of Aveno product,True,3 people found this helpful
bd0588bc74c30dde7f1f8de92bce8f0b,,5.0 out of 5 stars,Reviewed in India on 18 November 2022,"I suffered for 4 years with eczema and no lotion helped me out.
This Aveeno did the Job! And I'm so grateful for this brand! If you ever wondered if there could be a better brand to moisturize than Dove, then this is it! #Aveeno❤",True,5 people found this helpful
07a0195fb7325803c2da75a21316d5f8,,3.0 out of 5 stars,Reviewed in India on 19 November 2023,This one is my favourite body lotion but I received it without seal and packaging. Doubt it’s authenticity,True,One person found this helpful
14d2ead09fa53dbd894117d555c5df0b,,4.0 out of 5 stars,Reviewed in India on 12 March 2023,"Good for sensitive skin. Expensive, but very useful, especially during winter months.",True,One person found this helpful
523113cac35755b2b2dec814fc8ecf90,,5.0 out of 5 stars,Reviewed in India on 2 November 2023,"Good for normal or dry skin, no stickiness, no fragrance, good product",True,One person found this helpful
84d6f3b46903e5401bebaabb4d72608c,,5.0 out of 5 stars,Reviewed in India on 26 September 2023,Good for sensitive and dry skin. Keeps it moisturised to ease any rashes off itching.,True,0 people found this helpful
4ec1ae7c09ec01d2555073944c13b047,,5.0 out of 5 stars,Reviewed in India on 19 February 2021,"I Got one which I needed !!!!!! I bought this for my daughter, she was suffering with echzema.. we tried more than 5 products .. nothing worked for her... Atlast I found Aveeno in Amazon !! Excellent product for moisturizing your skin which is good for sensitive skin .. hope the manufacturer didn’t add perfume or scent to avoid chance for skin reaction.. thanks for that idea too ...",True,3 people found this helpful
252bf966be2d70e1579b3f54a85418c7,,4.0 out of 5 stars,Reviewed in India on 18 February 2023,Cream very good. Good product. But pricing is way overpriced.,True,One person found this helpful
c320206fa4f82aee6faae6a66b3ffd5a,,4.0 out of 5 stars,Reviewed in India on 18 June 2021,"Received it sometime back!

*Initial impressions, it’s easy to apply.

*The moisturizer is thick and easy to apply.

*Feels a bit heavy on skin post applying.

*Definitely free of fragrance.

Will update the post later on the healing properties.",True,2 people found this helpful
7a24f89d7172a43b7fb57bc478285062,,5.0 out of 5 stars,Reviewed in India on 23 August 2023,Good for dry skin. We have hard water so its very useful for skin .,True,One person found this helpful
6c22acccffb3c6231fc8e6fc7a8d7bab,,5.0 out of 5 stars,Reviewed in India on 5 December 2023,Really effective,True,0 people found this helpful
5da974f45a8525344c22cfb8bfe31027,,3.0 out of 5 stars,Reviewed in India on 15 August 2023,I have been using Aveeno for years and ordered from Amazon several times but this one doesn't seem original.,True,2 people found this helpful
08dc9ac385f258c92aa043ea8ee01c65,,5.0 out of 5 stars,Reviewed in India on 11 June 2023,"I highly recommend this product
I have tried and tested many but this one is the best👌...",True,2 people found this helpful
a73938c42c99039fefe8c461c231181e,,5.0 out of 5 stars,Reviewed in India on 18 April 2021,I've been using this for half a year now as moisturizer for my entire body. Perfect for people sensitive to smell cos this is odourless. Moisturizes without being sticky and the pump really helps keep the product clean while also being usefull for when in a hurry which is everyday as I get ready for work. Will be repurchasing.,True,0 people found this helpful
dcf75088b771db7b237bb9f0f71760a6,,5.0 out of 5 stars,Reviewed in India on 26 November 2022,Loved it !!! As i said the best i have used…. And i hv used most big names. Am very happy with its moisturising capability. Slight or negligent fragrance. 👍,True,2 people found this helpful
2ed4c38d9ca6a957e8704032c681b8a9,,5.0 out of 5 stars,Reviewed in India on 14 August 2023,"Best moisture for sensitive and dry skin
Amazing",True,2 people found this helpful
2790a0a99e993362d03b1649a4e7b890,,5.0 out of 5 stars,Reviewed in India on 10 July 2022,It's the best product by far and does what it really promises...use it fr my babys eczema prone skin and it's super effective keeping the skin moisturized fr a longer duration than most other creams..,True,2 people found this helpful
168f99ce80f587c44acd0dc1d6e8712f,,5.0 out of 5 stars,Reviewed in India on 17 June 2018,"The best moisturizer I have ever used. It is a very good product. Though this blue one is doing the job well, I would rather pay high and go for aveeno lavender chamomile ones, which has good fragrance and cooling effect on my skin. Whenever someone comes from US, I get a combo pack of 3 from them. The quantity of product is 352 ml compared to 532 ml when u buy in combo pack of 3. I would pay as much as I can as long as my dry skin is having calming and smooth effects.",True,11 people found this helpful
2affc8051f612ab3c4a6176fe898a869,,5.0 out of 5 stars,Reviewed in India on 16 March 2023,Was recommended to use this by Dermat for my dad's diabetic skin - immediate results .,True,2 people found this helpful
bfcc22d63b21a9e6a8be2d3be7330538,,4.0 out of 5 stars,Reviewed in India on 17 January 2022,"Perfect for super dry and scally skin. Repairs it internally. Quickly absorbs, doesn't feel like you have applied any lotion.",True,One person found this helpful
d4cd48dee68812e82c7baca0dd662bc3,,4.0 out of 5 stars,Reviewed in India on 2 January 2020,"Great brand, good product. Packaging might have been the problem, as the moisturizer pump head was broken from the neck. I can manage, as I still have the old bottle. I replaced the broken pump with the old one. But you should be more careful.",True,One person found this helpful
a0cbd0e536b4db74cebac0f26eeaaec2,,5.0 out of 5 stars,Reviewed in India on 28 August 2021,"I bought it for my daughter she has eczema and I tried many moisturizer cream/lotions but I failed

After searching a lot I found Aveeno in Amazon this thing helped me a lot !!! Excellent product 100% value for money..",True,0 people found this helpful
5b1d8e4d6e5dde86e23b6f0e66671a46,,5.0 out of 5 stars,Reviewed in India on 18 October 2022,It is one of the best moisturizer. I have been using it on my daughter's dry skin for several years now.,True,One person found this helpful
149cd0f6193f5600f2d0f3836826b8b5,,4.0 out of 5 stars,Reviewed in India on 13 February 2022,The cap was loose. Content got squeezed out quite a lot. Distressed.,True,0 people found this helpful
c1999148d26054a0653b10ed0acf5a32,,5.0 out of 5 stars,Reviewed in India on 18 May 2018,"Great product sold in every part of the world,this product is for therapeutic use with strong anti dryness properties and is prescribed by dermatologists world wide,this product is for those who had severe dryness and itchy skin and needs 24 hrs protection,just for moisturizing use Aveeno daily moisturizing lotion,both products contain natural substances and is skin friendly,company has just now declared it an otc product in India,and is a welcome move,if price is not a matter go for these products and enjoy its benefits..",True,5 people found this helpful
d3da8bf498e867a0e6aaad78acd3761e,,5.0 out of 5 stars,Reviewed in India on 8 April 2022,"Great product
Wont harm the skin even if applied on a rash
But doesn’t moisturize for ling enough.
Perhaps not made for very dry skin and our weather conditions.",True,One person found this helpful
7a679248c0d8385deb992aa722a18cce,,5.0 out of 5 stars,Reviewed in India on 6 February 2023,Been using for years. Trusted brand.,True,0 people found this helpful
70106bea3bba5d919c3cfe9c5cf2af6b,,4.0 out of 5 stars,Reviewed in India on 18 September 2021,"Using for my daughter her skin very sensitive.
Good for sensitive skin",True,One person found this helpful
1c4e30b99afef7ddcfe3cdd3638f14d0,,5.0 out of 5 stars,Reviewed in India on 3 March 2023,Good for sensitive skin.,True,0 people found this helpful
a49ac11f29688bbbf2fcb4170ddc7f20,,4.0 out of 5 stars,Reviewed in India on 17 March 2021,I'm stingy on overall rating because of the high cost. The product otherwise is best-suited for my sensitive skin.,True,One person found this helpful
3f8ec134f2b33af2323ffacf59c59b3c,,2.0 out of 5 stars,Reviewed in India on 4 February 2024,,True,One person found this helpful
e4dd80d3cf099e52f63915d43a2f6e53,,5.0 out of 5 stars,Reviewed in India on 14 February 2020,"It's very soothing and moisturizing, and helped calm down my uncle's itchy and dry skin. After a week of applying this all over twice a day his skin was much improved. And now his skin back to normal like some year before. He use it on regularly basis.",True,0 people found this helpful
dac8a1476cac058ea9886c0ff3d51fbc,,5.0 out of 5 stars,Reviewed in India on 5 April 2023,ok,True,0 people found this helpful
eb1f27931968fe6b20313ab0ec1706de,,5.0 out of 5 stars,Reviewed in India on 4 July 2019,I used if for my 4 years old Son. No other cream was working for his dry skin in winter so i tried this one my son get rid off dry skin within a week. I really appreciate seller and Amazon for making this available. It is costly but worth buying.,True,One person found this helpful
5df16ca1af2bb5a29ebf6023a1c7b707,,4.0 out of 5 stars,Reviewed in India on 25 September 2020,"This aveeno lotion is good and,
fragrance free. Good for sensitive skin.
Gave me good for my sensitive and itchy skin",True,0 people found this helpful
bcd1cbd96ce0ac90264ab17f10c727bd,,5.0 out of 5 stars,Reviewed in India on 7 October 2018,"This is amazing for extremely dry and eczema prone skin. It made my skin soft and healthy. All the itchiness is gone and my extreme condition of eczema lessened so much. if you are suffering with eczema or dry skin, this is a must buy. Worth your every penny",True,9 people found this helpful
fa2dbf1bd609e7191ef08b50d88c841a,,5.0 out of 5 stars,Reviewed in India on 15 April 2019,"First time it was perfect for my skin but the second order was fake not good at all, I have pimple break out all over my face and it's making me dark, I don't know why I got a fake product after such a wonderful first experience,",True,5 people found this helpful
58971370596f5b5f80286454e73cb36e,,4.0 out of 5 stars,Reviewed in India on 18 July 2019,They say it's odorless. But it has a very bad chemical smell. I am not sure whether it is fake or original. I bought from Cloudtail India.,True,One person found this helpful
eca3d65270088983d3257c502bd53fbf,,5.0 out of 5 stars,Reviewed in India on 10 March 2020,My baby was struggling with a weird kinda dermite skin allergy and upon doctor's advice we shifted to dz cream from sebamed for the time being and undoubtedly dz has helped us a lot,True,One person found this helpful
e53266febb8b44943da5aa89ce9bf2c8,,5.0 out of 5 stars,Reviewed in India on 19 November 2022,Nice,True,One person found this helpful
13ef1d73a50b0b3d9af1af4f152b010b,,5.0 out of 5 stars,Reviewed in India on 25 May 2019,I have been using this product from past 4 Years. Irrespective of the weather i apply it everyday. It keeps your skin moist doesn't feel sticky at all. Its keeps your skin hyderated until you wash your body again.,True,0 people found this helpful
68f5f03539fb3c8adf8c7441f8f0c0bb,,5.0 out of 5 stars,Reviewed in India on 8 February 2019,"Been using this for a year now, Koreans really know about skincare. Purchased this coz Jennifer Anniston endorsed this, bought it for someone suffering from itchy dry skin in winter's. This is excellent, very soft skin, well moisturized. And true to what it says, 24 he moisturized soft supple skin.",True,One person found this helpful
10e86cbe212c7057badc0085f7dc957b,,5.0 out of 5 stars,Reviewed in India on 20 November 2020,"Everything else is good but As it is mentioned on bottle and description,has no scent or odour , buy another variant if you need scent",True,0 people found this helpful
57f83a2047fd2a424ef45c33ad88065c,,4.0 out of 5 stars,Reviewed in India on 24 June 2019,Good product. I think this the only place u will get at a cheap rate. Good product even for children. No oily preparation.,True,0 people found this helpful
22f9014c3377f9c60932bd92134300b8,,4.0 out of 5 stars,Reviewed in India on 26 July 2020,Wish it lasted 24 hours like the Aveena daily moisturising skin cream,True,0 people found this helpful
f00a523f27a0d3c2534f3a5e44664150,,5.0 out of 5 stars,Reviewed in India on 1 March 2019,Expensive but truly worth the price. Have used it thru winter and did not suffer from itchy dry skin a single day. Bought a second bottle as back up for next season in cast they stop importing it.,True,0 people found this helpful
d16d710dff6fd0c3e92a8ef206562775,,5.0 out of 5 stars,Reviewed in India on 17 December 2019,Superb product. My dermatologist had recommended it. I bought many times and will keep buying. It's not at all stucky. Just blends into the skin smoothly.,True,0 people found this helpful
c6cc6802312295f022e0e205d9a886e9,,5.0 out of 5 stars,Reviewed in India on 12 December 2018,Tried it for the first time after reading the reviews and found it to be really effective. Very good product with reasonable price for dry itchy skin . It is non sticky and fragrance free.,True,0 people found this helpful
a91722049fe1997cb2cfc6729683e1ae,,5.0 out of 5 stars,Reviewed in India on 13 August 2019,"It's great for my daughter as she has mild eczema. While it cannot exactly be cured, it provides her with a lot of relief, especially combined with some of her medicated ointments.",True,0 people found this helpful
2da341de089f248f302b417278387597,,4.0 out of 5 stars,Reviewed in India on 29 January 2019,it's amazing lotion for damaged and dry skin. it is suggested dermatologist lotion but it doesn't look fully anti allergic 100% to me.,True,0 people found this helpful
f8f8097dd4cb9580102b9fbb4be4e0eb,,5.0 out of 5 stars,Reviewed in India on 11 April 2018,Awesum product....imported item..very good for itchi n dry skin...i m using it for prevention of itching due to eczema. It is not cure but it gives relieve. Thanks to amazon for nice price and delivery.,True,One person found this helpful
745a53cf002dc691af7a0cf416915231,,5.0 out of 5 stars,Reviewed in India on 28 June 2019,"This is great for dry & Sensitive skin, amazing product, delivered on time & good quality. Definnitely recommended for those with skin rashes & for hydration of skin.",True,0 people found this helpful
29628fa41a38c70c58ca0ea1542c00b9,,5.0 out of 5 stars,Reviewed in India on 30 May 2018,It is very soothing on irritated skin. It provides relief instantly and help you stay calm till 2 hrs atleast after use if you are annoyed of pregnancy itching. Highly recommended!,True,0 people found this helpful
19061d67e218859bfb641a23e86e4076,,4.0 out of 5 stars,Reviewed in India on 22 May 2021,Good result.,True,0 people found this helpful
52788410c643cdedef3b195ec744e1e8,,5.0 out of 5 stars,Reviewed in India on 11 July 2019,It's very beautifull to our skin. Aveeno are evergreen to any damaged skin. By pollution to damaged skin are perfectly cured. Thanking to Aveeno,True,0 people found this helpful
c1a2dbfba5f430b51b56ed6b3ad36477,,5.0 out of 5 stars,Reviewed in India on 25 March 2018,"I have dry skin which cause to itchiness and this body lotion is a perfect solution for me ,it makes my skin soft for a very long time.",True,2 people found this helpful
0d61edc9f6f0faf57d7da66d2b64afc8,,4.0 out of 5 stars,Reviewed in India on 23 October 2019,Favourite body cream for winters... For extremely dry skin... Not for summers though,True,0 people found this helpful
2c54a0295a9759937412da10aab8072e,,5.0 out of 5 stars,Reviewed in India on 7 April 2019,"Feel the difference in your skin in just 2 weeks of daily application. Once daily application, last for 24 hrs. No odour no oiliness.",True,0 people found this helpful
76cb7a8c156b6d41e44484fb53cf9170,,5.0 out of 5 stars,Reviewed in India on 4 February 2022,Very nice moisturizer,True,0 people found this helpful
eb8b6a289448aac2427a4ff879cd8bf8,,3.0 out of 5 stars,Reviewed in India on 11 January 2020,"It’s just an normal moisturiser without perfume, I bought it cz I have an itchy dry skin in winter, after application it did not stop itching , not useful for itchy dry skin",True,0 people found this helpful
93c53be8ea119158919c48053d238a20,,5.0 out of 5 stars,Reviewed in India on 25 June 2018,My baby used to have dry skin patches. Aveeno is so useful in resolving those patches and her skin is so smooth after using it.,True,0 people found this helpful
72326b0493bcd083d13dc4a4cc9df033,,4.0 out of 5 stars,Reviewed in India on 2 February 2018,Good for eczema or extremely dry skin. Might feel sticky or sweaty at first but it’s normal just like other moisturisers.,True,0 people found this helpful
0ea717016871d305ddd0afc148f0f886,,5.0 out of 5 stars,Reviewed in India on 11 February 2019,Nothing to tell. It is great product received with a good discount. Thanks to Cloudtail for sending in a good package.,True,0 people found this helpful
0c13517438904f23331954950690dd9c,,4.0 out of 5 stars,Reviewed in India on 24 December 2019,Moustrizing the skin verywell bt smell is medicinal,True,0 people found this helpful
e1f2d005ab878a9ccb5b44f5099fc1da,,4.0 out of 5 stars,Reviewed in India on 27 January 2020,My experience it is comfortable and good,True,0 people found this helpful
30129a28da82eaa7bbdd5114839609ea,,5.0 out of 5 stars,Reviewed in India on 1 February 2019,"It works fast relief#This product has given me fantastic relief in my itching skin, also it have a good moisturizer",True,0 people found this helpful
6c4daa8c1c50a0a94ac7fee57ddb087e,,4.0 out of 5 stars,Reviewed in India on 11 February 2020,Product is good but too much costly..,True,0 people found this helpful
60d4c86b91443d5b09efe88735d194f0,,3.0 out of 5 stars,Reviewed in India on 15 May 2020,"Heard a lot about this n hence tried but cannot match jergens, cetaphil or body shop butters",True,0 people found this helpful
15b5b30c5e718b1fbf46d50272df6b20,,5.0 out of 5 stars,Reviewed in India on 11 April 2019,"Very nic, moisturizes skin very well, very good for dry skin and sensitive skin",True,0 people found this helpful
0e36e79b20c51dcafbb31d7de8ab7241,,5.0 out of 5 stars,Reviewed in India on 11 January 2021,"Excellent product, odurless and very good for sensitive skin.",True,0 people found this helpful
9113d48c2de7e31337f874eac2dcaf8d,,5.0 out of 5 stars,Reviewed in India on 29 December 2018,Recommend by doctors for kids and elders with sensitive skin. Got it for quite less here than physical market,True,One person found this helpful
c052dc4c62031e52c258ee42cd555854,,5.0 out of 5 stars,Reviewed in India on 25 March 2020,Moisturizes without being sticky. Easy to dispense and apply. Gets absorbed very quickly,True,0 people found this helpful
5a516413e252a4c7376d4f02b7d634fa,,5.0 out of 5 stars,Reviewed in India on 30 March 2021,Best cream.,True,0 people found this helpful
93881c5f4cf4d968fd0490b6b0071c78,,5.0 out of 5 stars,Reviewed in India on 22 June 2020,One of the best product I have ever seen in my life..,True,0 people found this helpful
2828f5cbaca97515dbb43e456393b5e0,,5.0 out of 5 stars,Reviewed in India on 20 August 2018,Best one for babies recommend by dermatologist this the best option for skin specially for newborns,True,0 people found this helpful
11e6db13fed711b8e047aa64eda34e5b,,5.0 out of 5 stars,Reviewed in India on 11 June 2020,"Maintain skin hydration for long time
Skin become soft and supple",True,0 people found this helpful
3ca95d2128b3546151b71ecb9607a396,,5.0 out of 5 stars,Reviewed in India on 16 August 2021,Nice product,True,0 people found this helpful
836a254468ee9c2978b2bda8995d0357,,5.0 out of 5 stars,Reviewed in India on 31 March 2019,I use this moisturizer for family. It suits well for my kids.,True,0 people found this helpful
497e864c70661f75bc8b76aef12b6026,,5.0 out of 5 stars,Reviewed in India on 6 June 2019,This is fragrance free which is great. Does what it says on the tin.,True,0 people found this helpful
64ddc206696e2c2eca29ee2d8913ac9b,,5.0 out of 5 stars,Reviewed in India on 24 July 2019,"It's very effective on dry skin,mild scent,deeply nourishesthe skin...good",True,0 people found this helpful
f592ccc1494d80253e740ec19ebf36b1,,5.0 out of 5 stars,Reviewed in India on 14 April 2021,Good quality,True,0 people found this helpful
ba54d4a96777d22fa4de4c4eebfe7602,,5.0 out of 5 stars,Reviewed in India on 18 October 2020,बढ़ती उम्र मानो थम सी जाए 😄👍,True,0 people found this helpful
b1b8d21c3c75e9067a9824fcf0d4f7d8,,5.0 out of 5 stars,Reviewed in India on 18 October 2019,Very usefull for etching in the skin,True,0 people found this helpful
25be5d5ab078e201458f44e33bc5ca88,,5.0 out of 5 stars,Reviewed in India on 20 November 2017,Good for dry skin. Good for my kids who was suffering from very dry skin problems.,True,0 people found this helpful
763095aca8038a3d5bd781dfeac62927,,5.0 out of 5 stars,Reviewed in India on 4 April 2019,Tried many products but this is the best for winters.,True,0 people found this helpful
00ca5ca40e50985161a15d67145a6094,,5.0 out of 5 stars,Reviewed in India on 14 June 2019,Good moisturiser.. very good texture.. softness lasts for long,True,0 people found this helpful
e5b8c17180f95e3a3040e53c71a54b48,,5.0 out of 5 stars,Reviewed in India on 18 October 2018,"Using it for my little ine. Good product, non alergic, non irritating.",True,0 people found this helpful
84f95d8e00f5cfd4b17858ce02fe6afd,,5.0 out of 5 stars,Reviewed in India on 16 October 2020,Very good product,True,0 people found this helpful
5a6bbdf615ddb32dca994bfd685e7138,,5.0 out of 5 stars,Reviewed in India on 6 December 2018,really helps my son to remain moisturised . Happy customer.,True,0 people found this helpful
bba49f6eac8d0a37008593997a304c85,,5.0 out of 5 stars,Reviewed in India on 22 June 2019,Recommended to us by dermatologist....helped sensitive skin,True,0 people found this helpful
e6d80ebe523d6f7ec089007b22a4405e,,5.0 out of 5 stars,Reviewed in India on 25 July 2018,The lotion is odourless. It moisturizer the skin immediately..it's long lasting as well.,True,One person found this helpful
b146db2c4eaab6ac36a13e54600c80cd,,5.0 out of 5 stars,Reviewed in India on 20 April 2020,Excellent,True,0 people found this helpful
565fc660869f187e66ceb5a0ac97af0e,,5.0 out of 5 stars,Reviewed in India on 10 May 2019,It is best skin care for babies.,True,0 people found this helpful
0a064eb6b307010f2d14574ce415dbd2,,5.0 out of 5 stars,Reviewed in India on 1 December 2018,this lotion has no harmful ingredient. it is good,True,0 people found this helpful
d2659aaacb0387868d6730ee66d962f1,,5.0 out of 5 stars,Reviewed in India on 17 August 2019,Good product for sensitive skin problems,True,0 people found this helpful
3fe596db298250e57bfb4fd03371d799,,5.0 out of 5 stars,Reviewed in India on 9 February 2019,Keeps your skin soft throughout the day.non greasy.,True,0 people found this helpful
c148ec5c13036e8e5f61aca950fdc597,,5.0 out of 5 stars,Reviewed in India on 12 December 2019,Veryyyy good product,True,0 people found this helpful
7dd381d68db81c39cd2a8fadc225397c,,5.0 out of 5 stars,Reviewed in India on 30 November 2024,"My daughter has very dry skin since birth initially paediatric recommended her Sebamed i had been using it since then . But few month back my daughter skin on the back of the thigh looked very dry and started oozing.I visited dermatologist and she recommends this cream and some medicines she is absolutely fine within days ... i like the product it hydrats skin longer better then sebamed lotion . I was using Sebamed since 7 years but for kids like my daughter who has Atopic dermatitis i felt Aveeno hydrates skin better than Sebamed .... Rest can use sebamed that is also a great product for sensitive skin .
Totally loved Aveeno skin relief moisturizer for my daughter it is non sticky Scent free and very effective.",False,0 people found this helpful
44ae409ed17106160d07ae510ef98121,,5.0 out of 5 stars,Reviewed in India on 4 June 2019,Good for atopic dermetitis pateints,True,0 people found this helpful
2597af2ed2fa9ec18b1c72b74c87fa76,,5.0 out of 5 stars,Reviewed in India on 13 August 2019,Great product..good for kids,True,0 people found this helpful
bc60cd7db9545434f3eb4d8dc5b75e1c,,5.0 out of 5 stars,Reviewed in India on 3 November 2019,nice product,True,0 people found this helpful
2e9c70262e274cadebec611d89e2fa9b,,5.0 out of 5 stars,Reviewed in India on 5 October 2019,Good skin cream,True,0 people found this helpful
68280f8a493fc45c46b164c5574c1814,,5.0 out of 5 stars,Reviewed in India on 18 June 2019,Amazing for sensitive skin,True,0 people found this helpful
21689867300073a759294ccfff23660c,,5.0 out of 5 stars,Reviewed in India on 1 September 2020,👍🏻,True,0 people found this helpful
8972a23a3d50cfb6ab77ada28f368819,,5.0 out of 5 stars,Reviewed in India on 24 July 2018,Wow! How come I didn't use it earlier!!!,True,0 people found this helpful
52e4efc3eee48c008b9398ca2c30d8b6,,5.0 out of 5 stars,Reviewed in India on 23 August 2019,Good product,True,0 people found this helpful
c41c6c03eb2dafb5f81a28f69fb2b6ae,,5.0 out of 5 stars,Reviewed in India on 19 August 2019,Moisturizing nature,True,0 people found this helpful
