id,title,rating,date,text,verified,helpful
8100a8fe3a555750d7c6cb1532933799,,5.0 out of 5 stars,Reviewed in India on 2 March 2025,thank you,True,0 people found this helpful
7c42fd3aefb4370f15697f39fcb03f4b,,4.0 out of 5 stars,Reviewed in India on 2 November 2024,Good,True,0 people found this helpful
721a25c502d1e0926d8d746a11b07164,,5.0 out of 5 stars,Reviewed in India on 24 December 2019,"Bio organic Aloe Vera gel by Indus valley is a blessing for me...it's so beneficial here they have written for both skin & Hair use but I haven't tried it on my hair....I have just used it on my skin.. So I can't recommend you for your hair but for your skin it's helpful...
-It is in gel consistency...you may have doubt that it will leave your skin greasy...bt believe me it absorbs in just a few seconds into our skin
-Its very light weight
-It will give your skin a shiny & flawless look
-Its Smell is so soothing
-And it is travel friendly also
—Must recommend to all of you... give it a try.
–Bio Organic Aloe Vera Gel by Indus
Valley :-

This bio-organic non-toxic aloe vera gel by Indus Valley is your best friend when it comes to skin care. It is prepared by a mixture of natural ingredients and has pure aloe vera extracts. This aloe vera gel leaves behind a rejuvenating impact on the skin and is lightweight in nature and does not have any greasy impact. This product is suitable for all skin types and is useful in all weather conditions.

—Product Highlights:-
-Pure organic product
-Non toxic.
-Pure aloe vera extracts
-Multiple benefits
-Suitable for all skin types
-Unisex product
-No greasy impact

–Natural product:
This aloe vera gel is made by a combination of various natural ingredients and has pure aloe vera extracts. It is prepared by the combination of aloe vera leaf juice, rose water and wheat germ, each one of them having their own benefits.

–Multiple benefits:
This aloe vera gel has been prepared with different essential ingredients to give you multiple benefits. It is beneficial for your skin as well as your hair.

–No greasy impact:
This product is made with ingredients like rose water, pure aloe vera leaf extract and wheat germ which are beneficial for your skin and hair. It is lightweight in nature and does not have a greasy impact.

–Non-toxic:
This aloe vera product is made with all natural ingredients and gives you essential benefits. Being made naturally, it is non-toxic in nature and may not have any harmful side effect.

–For all skin types:
This product is made to suit all skin types. This aloe vera gel is a unisex product and is beneficial for all skin types. It can help you treat many skin problems like dry skin, reduces stretch marks and prevents premature ageing.

–Suitable for all weather:
This aloe vera product is produced to take care of your skin and hair in all weather conditions. This product is beneficial for your hair and skin no matter what the weather condition is and does not fail to suit your needs at any time.",True,10 people found this helpful
ab3dc37917ba9a674eefc2ed9750adb1,,5.0 out of 5 stars,Reviewed in India on 16 January 2025,Gel was good,True,0 people found this helpful
22600289aa09a4c6d548c1de9db64378,,4.0 out of 5 stars,Reviewed in India on 18 May 2024,I've been using this product for second time. It absorps well and give a clean look when applied to skin.,True,0 people found this helpful
54c7348b74c8b643d64ff369efd6ed87,,5.0 out of 5 stars,Reviewed in India on 9 December 2024,Excellent product.,True,0 people found this helpful
06ffce8343ed71529e60bbbcaea31574,,4.0 out of 5 stars,Reviewed in India on 1 October 2023,This product is the best product for ur daily skin or hair routine it works for everything I use it for my skin routine nd it works magic pure Aloe vera extracted gel and it has a good amount of gel under this budget so it can be used for a long time yeah there are better options but under this budget it is very good option,True,0 people found this helpful
3e70c65bdb1252019200e55a0b40c4cb,,5.0 out of 5 stars,Reviewed in India on 4 September 2024,This Organic Aloe Vera Gel is personally so much like it.💞 I apply gel in my skin then after good result .my skin is braight.😎because quality product so I am happy and 🥰good experience with Organic Aloe Vera Gel🙏✨👍,True,0 people found this helpful
aea3c492105ed231d48278593fb03458,,5.0 out of 5 stars,Reviewed in India on 10 September 2024,This aloe vera vera gel is really good on my skin. It worked well on my oily skin without leaving any stickiness. And it also smell really good just like rose water. Loved the product.,True,0 people found this helpful
5e27c17aa7d722c5425f588d88d16324,,4.0 out of 5 stars,Reviewed in India on 29 December 2022,"This aloevera gel is so so amazing, it is very thick in consistency hence can be used as a primer to hold the base for a long time. Its fragrance is very soothing as i applied it on my face it brightened my skin and i also used it as a night creme and when i washed my face in the morning my skin was glowing.

I love this aloevera gel it is very good Anyone can use this no matter what the age is, it is natural 100% pure.",True,One person found this helpful
2f5e255a6cb0704ca891f6a4303d6180,,4.0 out of 5 stars,Reviewed in India on 21 July 2024,Good,True,0 people found this helpful
fd5f5f53a83cc91dd32566048000c83e,,4.0 out of 5 stars,Reviewed in India on 23 March 2024,Not suitable for all skin types. Before purchase you should go with ingredients used in the moisturiser.,True,0 people found this helpful
4e3559905677668fc22d8cb2e6f4e625,,5.0 out of 5 stars,Reviewed in India on 5 October 2024,The smell is very pungent and the texture is very dewy. Gives a nice glow and hydration.,True,One person found this helpful
6c783a67f19c1b800e4b443f4598d66d,,4.0 out of 5 stars,Reviewed in India on 14 January 2024,It is a great product. It soothes my dry skin and all natural ingredients. A great moisturizer I would say. Must buy product,True,0 people found this helpful
8daeaca084ee34b94d0f660a9ccd361b,,4.0 out of 5 stars,Reviewed in India on 21 May 2024,Product worth its price.,True,0 people found this helpful
d3b07f7ed2363e4234b2504abe62e7df,,5.0 out of 5 stars,Reviewed in India on 3 September 2024,It is a great product. It soothes my dry skin and all natural ingredients. A great moisturizer I would say. Must buy product,True,0 people found this helpful
126cf0dd32e8c002b7a8b3ec18c08314,,4.0 out of 5 stars,Reviewed in India on 3 May 2024,Fresh and natural feel,True,0 people found this helpful
26bf3312af2e635354ffd37356a90455,,5.0 out of 5 stars,Reviewed in India on 17 October 2024,"Good quality, no bad additives",True,0 people found this helpful
17040b522361aeba48ac3fd830c2d352,,5.0 out of 5 stars,Reviewed in India on 26 September 2024,Very nice absorb quickly and give a nice glow,True,0 people found this helpful
a74b64dcca8de35a3417d07dc9bf1557,,5.0 out of 5 stars,Reviewed in India on 9 February 2024,"The INDUS VALLEY Bio Organic Pure Multipurpose Aloe Vera Gel offers a versatile skincare solution that caters to the face, body, and hair. Its non-sticky, transparent formula is enriched with the natural goodness of aloe vera, promoting glowing, soothed skin. Ideal for combating signs of ageing and acne, this gel is a must-have for those seeking an all-in-one organic remedy for their skincare routine.",True,0 people found this helpful
c8b388fa4b8b62b0d87bf161f5a05765,,4.0 out of 5 stars,Reviewed in India on 20 August 2021,"It's a really great formula if you are looking for a product to get clear skin. It also reduces acne appearance and provides nourishment to your skin.

Lightweight formula and gives a soothing effect on face if you use it in summers. I usually apply it after taking bath. Non-sticky and good for sensitive skin as well.

I have acne prone skin and get breakouts usually every second day. I have been using it for more than 2 weeks now. It has even reduced my breakouts.

Keeping the price in mind, you get enough quantity and great quality. Best part is it has organic products which do no harm your skin at all.",True,70 people found this helpful
f79e1db98cec826370afebea341f14cd,,5.0 out of 5 stars,Reviewed in India on 4 September 2019,"The bio-organic non-toxic aloe vera gel by Indus Valley leaves behind a rejuvenating impact on the skin & hair and does not leave any greasiness. It is very moisturising and smells amazing 🥰
(Based on my experience)
ON SKIN:
- Apply it on you face and neck overnight. It leaves a soft , glowing skin and also prevents acne in the long run.
- You can also apply it on your acne to heal it faster or reduce it's impact.

ON HAIR:
- Gently massage your hair & scalp 2 hours before you take a shower and leave it on for an hour atleast.
-It helps reduce frizzy hair after a hair wash.
- Significantly reduces hair loss.
- Reduces dandruff.

Product Highlights:
-Pure organic product ( Does contain some trails of sodium hydroxide as a cleansing agent )
-Non toxic.
-Pure aloe vera extracts
-Multiple benefits( Skin & hair )
-Suitable for all skin types
-Non greasy

Contains Rose water, Aloe Vera Juice, Wheat Germ Extract, Honey, Vitamin C & Vitamin E.

Rose water:
-Controls excess oil
-Maintains PH balance
-Anti-Inflammatory, anti-oxidant & anti- bacterial
-Cleans pores and tone of the skin

Aloe Vera Juice:
- Moisturizes the Skin
- Soothes sunburn
- Reduces and heals acne
- Helps in Hair growth
- Reduces dandruff
- Prevents Wrinkles

Wheat Germ Extract:
- Cleanses the skin
- Nourishes your hair
- Reduces scars
- Anti-ageing properties",True,3 people found this helpful
9311f8b111a84164538197c7f783a3e5,,4.0 out of 5 stars,Reviewed in India on 23 August 2019,"1) Received a sealed package - Good
2) Quantity enough to last for 2 months, if used daily - Good
3) Has a scent. Knowing it fully well, that no Aloe vera product that boasts of claiming that its made of its 100% original extract, this one rings an alarm - As I'd rather prefer having a non-scented one, directly from the plant! - Not Good.
I have a very sensitive skin, hence using any product needs a thorough research. This one?....
1) Dries up very soon post application
2) Brightens skin
3) Preferably, wash your face first with a similar aloe-vera based face-wash and then apply. Else, expect skin break-outs!
4) Doesnt need to be kept overnight. Leaving it on for upto 30 mins should do the job...

Overall - a good product. but not recommended for dry or sensitive skin.",True,2 people found this helpful
6264c46ddcdd15acb34b3cbd25a01c1c,,4.0 out of 5 stars,Reviewed in India on 19 May 2019,"Not sure if it actually brightens your skin. I personally haven't noticed any noticeable changes on my skin. I have normal skin and breakout every now and then. Haven't noticed any change in that as well. Didn't help with acne scars or marks. But I can say that this product is way better than Patanjali aloevera gel. I go use it every day and night. Maybe it takes time. That's like a thing with natural products. They take time but the results are top-notch and permanent. However, I use this AV gel to make face masks and it works like a charm. I primarily use it when i want to moisturize and want something rly light weight in a non-greasy formula. Rmbr it only moisturizes to a certain extent and may not be the best product for those with dry skin.",True,6 people found this helpful
71a0715246ed62b8f2c9de8fb5f3acdc,,5.0 out of 5 stars,Reviewed in India on 9 January 2023,"The Aloe Vera Gel from Indus Valley is bio - organic and chemical free. It helps in keeping our skin hydrated for a long time and can be used by all the skin types as it 100% natural. The gel can also be used on hair, it makes our hair fluffy and shinier. The fragrance of the gel is also very amazing.

Been using the gel for a long time now, make sure to add this in your skincare routine. You will see changes in no time. Totally satisfied with this product.",True,0 people found this helpful
59c04200f52b674b62a8fb772c6540bf,,4.0 out of 5 stars,Reviewed in India on 31 December 2022,I recently got my hands over this aloe vera gel 😍 I must say it’s 100% pure and non toxic as described in the details. It’s actually best for sensitive skin. It had helped in hydrating my skin and made it soft . It has also helped in making my hair shine 😍🧿🌸,True,One person found this helpful
4e548e90d44d956f052b0ac7c639e380,,5.0 out of 5 stars,Reviewed in India on 10 March 2023,"I've Bought It For First Time & I Was Mesmerized By Its Scent , It's So Smooth, So Natural, Faithful Product. I Just Love This Product You Have Use Many Alovera Gels But This One Is So So Amazing & It's Having Super Amazing Scent. I Use This On My Hair & My Own Face For As A Moisturizer. I Am Using This Product From Last 15 Days Of The Day After That I Am Sharing My Experience & Price Also Quit Reasonable. I Just Love This Gel.",True,3 people found this helpful
209a6133883b1b554f9caaf835dbf702,,5.0 out of 5 stars,Reviewed in India on 22 September 2024,So natural and effective gel.,True,0 people found this helpful
5fcc405c09ffefe516fabeed2695ead2,,5.0 out of 5 stars,Reviewed in India on 23 September 2024,Very hydrating on skin,True,0 people found this helpful
bf790b380292384f9f484dbe4a52e7ac,,4.0 out of 5 stars,Reviewed in India on 5 January 2023,The Aloe Vera is Gel by Indus Valley is 100% pure & Bio-Organic. It is rich in colour & feels just like freshly plucked aloe vera. It can be used for both radiant skin & hair. Smells a bit more like rose water as an ingredient of it.,True,0 people found this helpful
3c1585a72786771b06d7f01f6360a322,,4.0 out of 5 stars,Reviewed in India on 5 January 2023,Iam reviewing this product after using for quite sometime.. overall it's good aleovera gel compared to other so called brands who sell chemicals in the name of aleovera gel.. But this gel is far better than those ... Only thing is it causes rashes for extremely sensitive skin..,True,One person found this helpful
27dbe2d050ef769616a66a73a92492c2,,5.0 out of 5 stars,Reviewed in India on 25 March 2021,"I have been using natural aloe vera leaf from my home garden for the longest time, but the problem is that left over has to be stored in the fridge and It used to sit there for months together and I wouldn't use them out of laziness. I first got the smaller tub of BIO ORGANIC aloevera gel after reading the reviews, and now this is my 3rd tub(bigger one). Trust me when I say this, it does wonders to your skin when used regularly. I massage it on my face for 5mins and then leave it for 30mins. And then wipe it with a towel soaked in hot water. My acne scars have faded and pimple has reduced. It gives a glow to your skin. A must by product
.",True,363 people found this helpful
4ef2637451da8f3dd8bc2e6f875c3dd9,,4.0 out of 5 stars,Reviewed in India on 22 October 2020,"I love this aloe Vera gel... I have used some in past because of which I have had a little burning or itchy sensation on my face... but this one is totally defined it’s name as non-toxic... it’s fragrance is also very mild... I always keep my aloe Vera gel in fridge so that if feels cool on my face because I have a very sensitive skin, but I don’t think I need to keep this one in fridge... it’s completely non-toxic... it has rose water as well in it, which makes it more effective... give it a try guys... you will love it...",True,0 people found this helpful
46ee7cac5ded07bc75cc4727fccf2da9,,5.0 out of 5 stars,Reviewed in India on 4 January 2023,"I recently purchased Aloe vera gel and I am so glad I did! This product has been such a great addition to my skin care routine. It is very hydrating It is very easy to apply. I've noticed a difference in my skin since using this product,it's so light weight and comfortable for any skin and I am really happy with the results. It is a great value for the price, and I highly recommend it to anyone looking for a organic, effective skin care product.",True,2 people found this helpful
022005e4177807153a4a7952298db6d5,,4.0 out of 5 stars,Reviewed in India on 4 August 2019,"I love the scent of the product! It smells like rose water!

The aloe gel is really mild on my face and doesn’t burn like when I use actual Aloe Vera. I have oily/ combination skin depending on the weather so this is the perfect moisturizer for me as it sits light on the face and doesn’t clog my pores or give my face an oily appearance. I use it on my hands too when they feel dry.

I’ve been using it, irregularly, for about half a year now and it has also helped reduce my acne.

I don’t know if it will work the same way for everyone, but it worked for me ☺️",True,One person found this helpful
4baaaa4b55b4a5936d4d5617574bd35e,,5.0 out of 5 stars,Reviewed in India on 7 February 2023,As a continuous user of indus valley aloe Vera gel I can blindly say it is perfect for dry skin. as I have dry skin I use this on daily basis as a massager..and it keeps my skin supple and soft. And I had lot of dark spots and i started using this its gem and within few days my spots were becoming lighter.. I specially recommend this product to irrated and blemished skin people... It also very good for hair.,True,One person found this helpful
25bb72fea3606bda1001ccb47a89eb2f,,5.0 out of 5 stars,Reviewed in India on 19 September 2024,Nice,True,0 people found this helpful
0e7152bba7d6d7bf4ae9f5622f5e732c,,4.0 out of 5 stars,Reviewed in India on 10 May 2022,"The product's aroma is good. It also has that cooling effect for the initial time being for about 1 minute, later nothing. The texture is super. Non-greasy and super absorbing formula. My skin isn't reflecting any glow or brightness or any results so far. Let me use it for a period of time -say 2 weeks and shall update with pictures.",True,2 people found this helpful
bc085e8603eaf7e8045780885a588907,,4.0 out of 5 stars,Reviewed in India on 17 October 2018,"I use this aloe vera gel extensively for my skin. It is very hydrating, sinks in the skin in no time, and moisturises well. I generally use it right after cleaning my face, and follow it up with my regular moisturizer. At times I don't need a moisturizer over this, just my sunscreen and I'm good to go. I have also used it for my hairs, it helps calm a raging scalp that I love, however the effects were not very noticeable on the hair strands. For my skin this works well, keeps breakouts at bay, calms and soothes my skin. This tub is going to last me long, it is a good deal for the price point!",True,9 people found this helpful
aa6052f32a8970c5c8e55805d080765c,,4.0 out of 5 stars,Reviewed in India on 22 September 2018,"I was searching for a non-greasy, gel base cream/ moisturizer. I have tried many brands but all the products became failure as they didn't suite my sensitive combination skin. Then I have seen this aloe Vera gel and after seeing the reviews l decided to try this product. though I have started using this product only from last 3-4 days and now I am writing this review. It is very light on skin, absorb quickly and don't leave any stickiness on skin. As I used this only 3-4 times so I can't say anything about the result. But it is true that I didn't get any negative result yet. If I get any noticable result i will update my review.",True,24 people found this helpful
d6f7e0ee5d27311eda2795db399578f2,,4.0 out of 5 stars,Reviewed in India on 27 June 2019,"When I saw this product first time I just feel so happy because this is 100% pure aloe vera gel Aloe Vera Gel is good for every skin type if u have sensitive or if you have rough skin so you can apply this, as an moisturizer and basically this is 100% natural so its give effect to yours skin,I just love Aloe Vera Gel I tried so many other brand also but I must say this Aloe Vera Gel is absolutely help my skin to feel moisturize so must recommendation if you have dry skin or sensitive skin you can go for this product.💖💖",True,6 people found this helpful
7e0edc5f55ffbd0db6359aa3ebe0f8d2,,4.0 out of 5 stars,Reviewed in India on 11 December 2018,This is very light in texture and quickly soaks into the skin with no sticky or noj oilyness. I love how it smells even though its organic. The tube is huge so its going to last you for a long time. I have super sensitive skin and this didn't break me out. I like keeping it in fridge and use it after applying their indus valley bio organic multani mitti face mask.the combination is so soothing and instantly removes tan and brightens up my face.only con is this can be space taking in your bag if you wish to travel along but tight tube won't let it spill out.thank god,True,3 people found this helpful
47c83333c446a2a8de552e675ecf8f65,,4.0 out of 5 stars,Reviewed in India on 31 January 2019,"Product is too good at such a low price. It's my 2nd order.
I am using it from last 2-3 months. I massage it on my face before going to bed so that it get deep down into my skin and can wash my face next morning.

Result which I have noticed
1. Soft skin
2. It's heals pimples and prevent their re-occurence
3. It's a natural product majorly constitute of alovera so no side effect as such.
4. It make your skin clean and clear
Any one can give it a try as one bottle can be use for arnd 2month easily",True,2 people found this helpful
fae9bac7fac3edfd98a91974f6b96ecc,,4.0 out of 5 stars,Reviewed in India on 10 August 2021,"I have sensitive skin and I love applying aloe vera gel to my skin. I came accross this brand on amazon and I love how organic it is. The aloe vera gel is perfect as a night time skin care. I apply it on my face at night and in the morning it feels very fresh, Moisturised and glowing.
Highly recommend to use aloe vera for your skin, definitely try indus valley!🙌🏻",True,0 people found this helpful
aeb7d47882d878a83921a30e5fd5335b,,3.0 out of 5 stars,Reviewed in India on 16 May 2023,This product has lots of positive reviews but It is not that good compared with the reviews. Smell of the product is good but it is not helpful on my oily skin and and It also not helpful on Acne. You can go with this product If you are looking for normal Aloe Vera Gel.,True,0 people found this helpful
c4e3b4198280a3e2160591d99efb743c,,5.0 out of 5 stars,Reviewed in India on 6 July 2020,"I ordered this product for my mother since she got blisters on her arm and dermatologist advised her to use aloe Vera gel as it will help in reducing the itching and inflammation problem.
Since it was lockdown phase I wanted to get it asap for her so that she can get relief. And after searching and going through all the reviews I ordered this product.
And it’s been more than two weeks she is using this aloe Vera gel and trust me it’s very good.
The fragrance is amazing, it really gives skin a smooth texture, and also makes the skin fresh. Since I ordered this for the skin problem it actually gave relief in the inflammation and itching problem on the blisters.
Last but not the least Being a prime member I got this delivered at my door step the very next day as promised.
Gonna buy it again.",True,One person found this helpful
b290bfba22ba8e6a004a11688fada211,,5.0 out of 5 stars,Reviewed in India on 9 October 2019,"With a 100% of its ingredients being natural, Bio Organic Aloe Vera Gel is the best organic aloe vera gel in the market. it applies smoothly, spreads quickly and is absorbed faster, leaving your skin feeling extra hydrating. This product also does not leave any sticky residue or traces on your clothes. this aloe vera gel penetrates through layers of skin to keep it soft & moisturised. it makes skin rejuvenated and recharged.
The uniqueness of this product lies in its versatility of uses. Aloe Vera gel can be used as a styling gel for your hair or leave in conditioner; which will leave your hair moisturized, stronger and shinier. It is also a great moisturizer for dry, itchy or sunburned skin. Consistent use has been said to relieve razor burns and skin rashes, making Aloe Vera great for aftershave or post waxing treatment. It’s also a great moisturizer for your face, nails and cuticles.
Would definitely recommend you guys to try it once and you'll love the results.",True,3 people found this helpful
2d8fa6fc8694f44d148579e1c7f41c50,,5.0 out of 5 stars,Reviewed in India on 21 October 2018,"Benefits of Aloe Vera gel are widely known and when the goodness of honey, rosewater and wheatgerm is also combined with it,. It becomes a magic potions which can work wonders on your hair and skin. .
.
This Aloe Vera gel by @indusvalley_brand smells like rose water and works great on skin and hair. Just apply it whenever you feel like applying an moisturizer, however, for maximum benefits apply it at night.
You can use it to massage your hair before hairwash as well. .
.
Though Aloe Vera is easily available and can be applied on the raw form as well but this gel by @indusvalley_brand is mixed with rose water, wheatgerm and honey and add more benefits to it. .
I've been using it since week and can say that it works great as a daily moisturizer and even better as a night cream!
.
.
Moreover, it is very affordably priced. It is priced at just ₹ 199 for a big tub of 175ml.",True,8 people found this helpful
70a64d9bedfac324fcc88cb7f803b3a4,,5.0 out of 5 stars,Reviewed in India on 12 September 2021,"It's a great multi tasking aloe vera gel to use on skin and hair. Makes skin soft and smooth from the very first use. Can be used as a primer under makeup. You can mix it in ur hair and face packs too.
It's really light on skin absorbs super quickly and non sticky in texture compared to other aloe vera gels I've used before.
It penetrates through your skin. It keeps my skin soft and supple. I used it on my face, and it feels cool on my face and eyes. It is rich in Vitamin C and Vitamin E. I'll again buy it for sure actually this organic product is on my list from now onwards😍",True,3 people found this helpful
8a46b2a350a0ae01e76402e7dffca08a,,4.0 out of 5 stars,Reviewed in India on 9 May 2021,I have been using this cream for over a month but I think it's safe to say it's good for the skin . It has a mild fragnance which leaves a pleasant feeling ( if there is no scent It would be great) it leaves ur skin feeling supple if used immediately after washing ur face . So even people with sensitive skin can safely use it ( as I am one among them).,True,0 people found this helpful
